Subject,List,Nominal SP,word,Freq,Trialtype,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,OUTPUT ORDER,Correct,Rehearsals,Last RS,item-item,Kahana lag,Last R lag,GroupLastR,Group #R,fSP,Kahana lag+/-5,
16,1,6,AIR,HIGH,m,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,1,,
16,1,7,GIST,LOW,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,6,,
16,1,9,BARB,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,1,16,BOY,HIGH,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,16,,
16,2,16,LAIR,LOW,m,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,2,1,CUBE,LOW,m,1,,1,1,1,1,,1,,,1,,,,,,3,1,7,11,LOWLOW,-15,-5,11-12,5+,11,,
16,2,3,TEST,HIGH,m,,,2,1,1,1,,1,,,,,,,,,4,1,6,8,LOWHIGH,2,-3,1-8,5+,6,2,
16,2,2,WAR,HIGH,m,,1,1,1,1,1,,1,,,1,,,,,,5,1,7,11,HIGHHIGH,-1,3,11-12,5+,10,-1,
16,2,12,NOOSE,LOW,m,,,,,,,,,,,,1,,,,,6,1,1,12,HIGHLOW,10,1,11-12,1-2,12,,
16,2,9,FLARE,LOW,m,,,,,,,,,1,,,,,,,,7,1,1,9,LOWLOW,-3,-3,9-10,1-2,7,-3,
16,2,4,BOARD,HIGH,m,,,,2,1,,,,,,,,,,,,8,1,3,5,LOWHIGH,-5,-4,1-8,3-4,1,-5,
16,2,5,NOUN,LOW,m,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,2,,
16,2,6,WAD,LOW,m,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,3,,
16,2,7,FLEECE,LOW,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
16,2,8,STAGE,HIGH,m,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,5,,
16,2,10,EARTH,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,8,,
16,2,11,BLOOD,HIGH,m,,,,,,,,,,,2,,,,,,,0,2,11,,,,11-12,1-2,9,,
16,2,13,HALL,HIGH,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,2,14,COURT,HIGH,m,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
16,2,15,TOAD,LOW,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,15,,
16,3,16,RASH,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,3,1,TROUPE,LOW,l,1,,,,1,,,,,,,,,,,,2,1,2,5,LOWLOW,-15,-11,1-8,1-2,5,,
16,3,10,WAND,LOW,l,,,,,,,,,,1,,,,,,,3,1,1,10,LOWLOW,9,5,9-10,1-2,10,,
16,3,14,VIAL,LOW,l,,,,,,,,,,,,,,1,,,4,1,1,14,LOWLOW,4,4,13-14,1-2,14,4,
16,3,2,CRUMB,LOW,l,,1,,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,2,,
16,3,3,FOAL,LOW,l,,,1,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,3,,
16,3,4,GNAT,LOW,l,,,,1,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,1,,
16,3,5,MANE,LOW,l,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,4,,
16,3,6,FRIAR,LOW,l,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,3,7,HUSH,LOW,l,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,7,,
16,3,8,STUNT,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,3,9,SOW,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,3,11,PUP,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,11,,
16,3,12,MAIZE,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
16,3,13,SHALE,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,3,15,POUCH,LOW,l,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,15,,
16,4,4,WHITE,HIGH,m,,,,2,1,,,,,,,,,,,,1,1,3,5,,,,1-8,3-4,3,,
16,4,5,SQUARE,HIGH,m,,,,,2,,,,,,,,,,,,3,1,2,5,HIGHHIGH,1,0,1-8,1-2,4,1,
16,4,3,VAULT,LOW,m,,,1,1,1,,,,,,,,,,,,4,1,3,5,HIGHLOW,-2,0,1-8,3-4,2,-2,
16,4,1,DOOR,HIGH,m,1,,,1,,,,,,,,,,,,,5,1,2,4,LOWHIGH,-2,-1,1-8,1-2,1,-2,
16,4,13,SLEET,LOW,m,,,,,,,,,,,,,1,,,,6,1,1,13,HIGHLOW,12,9,13-14,1-2,13,,
16,4,9,WIFE,HIGH,m,,,,,,,,,1,,,,,,,,7,1,1,9,LOWHIGH,-4,-4,9-10,1-2,9,-4,
16,4,16,RATE,HIGH,m,,,,,,,,,,,,,,,,1,8,1,1,16,HIGHHIGH,7,7,15-16,1-2,16,,
16,4,15,FIR,LOW,m,,,,,,,,,,,,,,,1,,9,1,1,15,HIGHLOW,-1,-1,15-16,1-2,15,-1,
16,4,14,OUNCE,LOW,m,,,,,,,,,,,,,,1,,,10,1,1,14,LOWLOW,-1,-1,13-14,1-2,14,-1,
16,4,2,CLAY,HIGH,m,,1,,1,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,5,,
16,4,6,SCROLL,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,4,7,BEAU,LOW,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,7,,
16,4,8,POOL,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,4,10,VALE,LOW,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
16,4,11,PROW,LOW,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,11,,
16,4,12,PLACE,HIGH,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
16,5,16,STRIPE,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,5,6,SPREE,LOW,l,,,,,,1,,,,,,,,,,,2,1,1,6,LOWLOW,-10,-10,1-8,1-2,6,,
16,5,1,MALL,LOW,l,1,,1,1,1,,,,,,,,,,,,3,1,4,5,LOWLOW,-5,-1,1-8,3-4,2,-5,
16,5,11,CASTE,LOW,l,,,,,,,,,,,1,,,,,,4,1,1,11,LOWLOW,10,6,11-12,1-2,11,,
16,5,10,THONG,LOW,l,,,,,,,,,,1,,,,,,,5,1,1,10,LOWLOW,-1,-1,9-10,1-2,10,-1,
16,5,4,WOMB,LOW,l,,,,2,1,,,,,,,,,,,,6,1,3,5,LOWLOW,-6,-5,1-8,3-4,1,,
16,5,2,GIG,LOW,l,,1,1,1,1,,,,,,,,,,,,,0,4,5,,,,1-8,3-4,5,,
16,5,3,TRANCE,LOW,l,,,2,1,1,,,,,,,,,,,,,0,4,5,,,,1-8,3-4,4,,
16,5,5,RUNG,LOW,l,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,3,,
16,5,7,MINCE,LOW,l,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,7,,
16,5,8,RHYME,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,5,9,TRIBE,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,5,12,STUB,LOW,l,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
16,5,13,DENT,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,5,14,LISP,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
16,5,15,MOAT,LOW,l,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,15,,
16,6,16,SLANG,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,6,12,NYMPH,LOW,l,,,,,,,,,,,,1,1,,,,2,1,2,13,LOWLOW,-4,-3,13-14,1-2,13,-4,
16,6,7,MITE,LOW,l,,,,,,,2,,,,,,,,,,4,1,2,7,LOWLOW,-5,-6,1-8,1-2,6,-5,
16,6,15,STILE,LOW,l,,,,,,,,,,,,,,,1,,5,1,1,15,LOWLOW,8,8,15-16,1-2,15,,
16,6,8,PEST,LOW,l,,,,,,,,1,,,,,,,,,6,1,1,8,LOWLOW,-7,-7,1-8,1-2,8,,
16,6,2,PSALM,LOW,l,,1,1,1,,,,,,,,,,,,,8,1,3,4,LOWLOW,-6,-4,1-8,3-4,3,,
16,6,1,FEAST,LOW,l,1,,1,1,,,1,,,,,,,,,,,0,4,7,,,,1-8,3-4,5,,
16,6,3,PRONG,LOW,l,,,2,1,,,,,,,,,,,,,,0,3,4,,,,1-8,3-4,2,,
16,6,4,FLAX,LOW,l,,,,2,,,,,,,,,,,,,,0,2,4,,,,1-8,1-2,1,,
16,6,5,BEAK,LOW,l,,,,,1,,,,,,,,,,,,,0,1,5,,,,1-8,1-2,4,,
16,6,6,CHUTE,LOW,l,,,,,,1,1,,,,,,,,,,,0,2,7,,,,1-8,1-2,7,,
16,6,9,ROGUE,LOW,l,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,6,10,SLEAVE,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
16,6,11,BIB,LOW,l,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,11,,
16,6,13,ROE,LOW,l,,,,,,,,,,,,,2,,,,,0,2,13,,,,13-14,1-2,12,,
16,6,14,PEG,LOW,l,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
16,7,16,STAFF,HIGH,h,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,7,15,SOUND,HIGH,h,,,,,,,,,,,,,,,1,,2,1,1,15,HIGHHIGH,-1,-1,15-16,1-2,15,-1,
16,7,1,EAST,HIGH,h,1,,1,,1,1,,1,,,,1,,,,,3,1,6,12,HIGHHIGH,-14,-3,11-12,5+,11,,
16,7,12,SOUTH,HIGH,h,,,,,,,,,,,,1,,,,,4,1,1,12,HIGHHIGH,11,0,11-12,1-2,12,,
16,7,4,GIRL,HIGH,h,,,,1,1,1,,1,,,,,,,,,5,1,4,8,HIGHHIGH,-8,-4,1-8,3-4,5,,
16,7,14,STREET,HIGH,h,,,,,,,,,,,,,,1,,,6,1,1,14,HIGHHIGH,10,6,13-14,1-2,14,,
16,7,2,WORK,HIGH,h,,1,1,,1,1,,,,,,,,,,,,0,4,6,,,,1-8,3-4,3,,
16,7,3,CASE,HIGH,h,,,2,,1,1,,,,,,,,,,,,0,4,6,,,,1-8,3-4,1,,
16,7,5,SENSE,HIGH,h,,,,,2,1,,,1,,,,,,,,,0,4,9,,,,9-10,3-4,7,,
16,7,6,HOUSE,HIGH,h,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,2,,
16,7,7,FOOD,HIGH,h,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
16,7,8,HOPE,HIGH,h,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,6,,
16,7,9,PEACE,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,8,,
16,7,10,PART,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,9,,
16,7,11,STEP,HIGH,h,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,10,,
16,7,13,EIGHT,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,8,11,CRAG,LOW,m,,,,,,,,,,,1,,1,1,1,,1,1,4,15,,,,15-16,3-4,14,,
16,8,12,EYE,HIGH,m,,,,,,,,,,,,1,1,1,1,,2,1,4,15,LOWHIGH,1,0,15-16,3-4,15,1,
16,8,13,FLOOR,HIGH,m,,,,,,,,,,,,,2,1,1,,3,1,4,15,HIGHHIGH,1,0,15-16,3-4,11,1,
16,8,14,FOWL,LOW,m,,,,,,,,,,,,,,2,1,,4,1,3,15,HIGHLOW,1,0,15-16,3-4,12,1,
16,8,15,HOME,HIGH,m,,,,,,,,,,,,,,,2,,5,1,2,15,LOWHIGH,1,0,15-16,1-2,13,1,
16,8,16,PLAICE,LOW,m,,,,,,,,,,,,,,,,1,6,1,1,16,HIGHLOW,1,1,15-16,1-2,16,1,
16,8,10,COWL,LOW,m,,,,,,,,,,1,,,,,,,7,1,1,10,LOWLOW,-6,-6,9-10,1-2,10,,
16,8,7,WEST,HIGH,m,,,,,,,1,,,,,,,,,,8,1,1,7,LOWHIGH,-3,-3,1-8,1-2,7,-3,
16,8,1,RACE,HIGH,m,1,,,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,1,,
16,8,2,WALL,HIGH,m,,1,,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,2,,
16,8,3,STARCH,LOW,m,,,1,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,4,,
16,8,4,BELLE,LOW,m,,,,1,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,5,,
16,8,5,PALL,LOW,m,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,3,,
16,8,6,FACT,HIGH,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,8,8,FROCK,LOW,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,8,9,NOTE,HIGH,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,9,16,GROUP,HIGH,h,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,9,8,BILL,HIGH,h,,,,,,,,1,,,,,,,,,2,1,1,8,HIGHHIGH,-8,-8,1-8,1-2,8,,
16,9,14,TOP,HIGH,h,,,,,,,,,,,,,,1,,,3,1,1,14,HIGHHIGH,6,6,13-14,1-2,14,,
16,9,15,COURSE,HIGH,h,,,,,,,,,,,,,,,1,,4,1,1,15,HIGHHIGH,1,1,15-16,1-2,15,1,
16,9,3,BALL,HIGH,h,,,2,1,1,1,1,,,,,,,,,,5,1,6,7,HIGHHIGH,-12,-8,1-8,5+,2,,
16,9,10,WEEK,HIGH,h,,,,,,,,,,1,1,1,,,,,6,1,3,12,HIGHHIGH,7,5,11-12,3-4,12,,
16,9,11,TEETH,HIGH,h,,,,,,,,,,,2,1,,,,,7,1,3,12,HIGHHIGH,1,0,11-12,3-4,11,1,
16,9,1,SUN,HIGH,h,1,,1,1,1,1,1,,,,,,,,,,8,1,6,7,HIGHHIGH,-10,-5,1-8,5+,7,,
16,9,2,GROUND,HIGH,h,,1,1,1,1,1,1,,,,,,,,,,9,1,6,7,HIGHHIGH,1,0,1-8,5+,6,1,
16,9,4,GUN,HIGH,h,,,,2,1,1,,,,,,,,,,,,0,4,6,,,,1-8,3-4,1,,
16,9,5,THING,HIGH,h,,,,,2,1,1,,,,,,,,,,,0,4,7,,,,1-8,3-4,5,,
16,9,6,RED,HIGH,h,,,,,,2,1,,,,,,,,,,,0,3,7,,,,1-8,3-4,4,,
16,9,7,TIME,HIGH,h,,,,,,,2,,,,,,,,,,,0,2,7,,,,1-8,1-2,3,,
16,9,9,CHURCH,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,9,12,VOICE,HIGH,h,,,,,,,,,,,,2,,,,,,0,2,12,,,,11-12,1-2,10,,
16,9,13,PLANE,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,10,3,SASH,LOW,m,,,1,,1,,,,,,,,,,,,1,1,2,5,,,,1-8,1-2,4,,
16,10,5,LAND,HIGH,m,,,,,2,,,,,,,,,,,,2,1,2,5,LOWHIGH,2,0,1-8,1-2,2,2,
16,10,4,GOD,HIGH,m,,,,1,1,,,,,,,,,,,,3,1,2,5,HIGHHIGH,-1,0,1-8,1-2,3,-1,
16,10,14,SQUINT,LOW,m,,,,,,,,,,,,,,1,,,4,1,1,14,HIGHLOW,10,9,13-14,1-2,14,,
16,10,15,SCHOOL,HIGH,m,,,,,,,,,,,,,,,1,,6,1,1,15,LOWHIGH,1,1,15-16,1-2,15,1,
16,10,9,TWIG,LOW,m,,,,,,,,,1,1,,,1,,,,7,1,3,13,HIGHLOW,-6,-2,13-14,3-4,12,,
16,10,1,WAY,HIGH,m,1,,,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,5,,
16,10,2,CAR,HIGH,m,,1,,,,,,,,,,,,,,,,0,1,2,,,,1-8,1-2,1,,
16,10,6,THUD,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,10,7,BLEACH,LOW,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,7,,
16,10,8,FARM,HIGH,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,10,10,RIGHT,HIGH,m,,,,,,,,,,2,,,,,,,,0,2,10,,,,9-10,1-2,9,,
16,10,11,CRYPT,LOW,m,,,,,,,,,,,1,,1,,,,,0,2,13,,,,13-14,1-2,11,,
16,10,12,FACE,HIGH,m,,,,,,,,,,,,1,1,,,,,0,2,13,,,,13-14,1-2,10,,
16,10,13,SLIME,LOW,m,,,,,,,,,,,,,2,,,,,0,2,13,,,,13-14,1-2,13,,
16,10,16,LARD,LOW,m,,,,,,,,,,,,,,,,1,,0,1,16,,,,15-16,1-2,16,,
16,11,16,SCAB,LOW,l,,,,,,,,,,,,,,,,1,1,1,1,16,,,,15-16,1-2,16,,
16,11,15,PEW,LOW,l,,,,,,,,,,,,,,,1,,2,1,1,15,LOWLOW,-1,-1,15-16,1-2,15,-1,
16,11,11,QUART,LOW,l,,,,,,,,,,,1,1,,,,,3,1,2,12,LOWLOW,-4,-3,11-12,1-2,12,-4,
16,11,2,CROOK,LOW,l,,1,,,,,,,,,,,,,,,4,1,1,2,LOWLOW,-9,-10,1-8,1-2,1,,
16,11,1,REEL,LOW,l,1,,,,1,,,,,,,,,,,,5,1,2,5,LOWLOW,-1,3,1-8,1-2,4,-1,
16,11,7,PLAIT,LOW,l,,,,,,,1,,,,,,,,,,6,1,1,7,LOWLOW,6,2,1-8,1-2,7,,
16,11,14,SOOT,LOW,l,,,,,,,,,,,,,,1,,,7,1,1,14,LOWLOW,7,7,13-14,1-2,14,,
16,11,9,FLUE,LOW,l,,,,,,,,,1,,,,,,,,8,1,1,9,LOWLOW,-5,-5,9-10,1-2,9,-5,
16,11,3,DIRGE,LOW,l,,,1,,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,5,,
16,11,4,MASH,LOW,l,,,,1,1,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,3,,
16,11,5,SLUSH,LOW,l,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,2,,
16,11,6,SKULL,LOW,l,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,11,8,OAT,LOW,l,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,8,,
16,11,10,SAGE,LOW,l,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
16,11,12,SWARM,LOW,l,,,,,,,,,,,,2,,,,,,0,2,12,,,,11-12,1-2,11,,
16,11,13,SCORN,LOW,l,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,12,1,TAX,HIGH,m,1,,1,1,1,,,,,1,,,,,,,1,1,5,10,,,,9-10,5+,10,,
16,12,2,END,HIGH,m,,1,1,1,1,,,,,1,,,,,,,2,1,5,10,HIGHHIGH,1,0,9-10,5+,9,1,
16,12,5,LAW,HIGH,m,,,,,2,,,,,1,,,,,,,3,1,3,10,HIGHHIGH,3,0,9-10,3-4,7,3,
16,12,16,DAY,HIGH,m,,,,,,,,,,,,,,,,1,4,1,1,16,HIGHHIGH,11,6,15-16,1-2,16,,
16,12,14,KINK,LOW,m,,,,,,,,,,,,,,1,,,5,1,1,14,HIGHLOW,-2,-2,13-14,1-2,14,-2,
16,12,13,CARE,HIGH,m,,,,,,,,,,,,,1,,,,6,1,1,13,LOWHIGH,-1,-1,13-14,1-2,13,-1,
16,12,4,CHROME,LOW,m,,,,2,1,,,,,,,,,,,,7,1,3,5,HIGHLOW,-9,-8,1-8,3-4,1,,
16,12,9,GREED,LOW,m,,,,,,,,,1,,,,,,,,8,1,1,9,LOWLOW,5,4,9-10,1-2,6,5,
16,12,3,SIDE,HIGH,m,,,2,1,1,,,,,,,,,,,,,0,4,5,,,,1-8,3-4,2,,
16,12,6,EWE,LOW,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,3,,
16,12,7,ART,HIGH,m,,,,,,,1,,,,,,,,,,,0,1,7,,,,1-8,1-2,4,,
16,12,8,LODE,LOW,m,,,,,,,,1,,,,,,,,,,0,1,8,,,,1-8,1-2,5,,
16,12,10,SCENE,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,8,,
16,12,11,BOAR,LOW,m,,,,,,,,,,,1,,,,,,,0,1,11,,,,11-12,1-2,11,,
16,12,12,VERB,LOW,m,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
16,12,15,BARD,LOW,m,,,,,,,,,,,,,,,1,,,0,1,15,,,,15-16,1-2,15,,
16,13,15,CENT,HIGH,h,,,,,,,,,,,,,,,1,,1,1,1,15,,,,15-16,1-2,15,,
16,13,16,HEAD,HIGH,h,,,,,,,,,,,,,,,,1,2,1,1,16,HIGHHIGH,1,1,15-16,1-2,16,1,
16,13,11,PAST,HIGH,h,,,,,,,,,,,1,,,,,,4,1,1,11,HIGHHIGH,-5,-5,11-12,1-2,11,-5,
16,13,3,CHILD,HIGH,h,,,2,,1,,,,,,,,,,,,5,1,3,5,HIGHHIGH,-8,-6,1-8,3-4,1,,
16,13,1,DEATH,HIGH,h,1,,1,,1,1,,1,,,,,,,,,6,1,5,8,HIGHHIGH,-2,3,1-8,5+,6,-2,
16,13,6,HEALTH,HIGH,h,,,,,,2,,,,,,,,,,,7,1,2,6,HIGHHIGH,5,-2,1-8,1-2,2,5,
16,13,2,JUST,HIGH,h,,1,1,,1,1,,1,,,,,,,,,8,1,5,8,HIGHHIGH,-4,2,1-8,5+,5,-4,
16,13,4,TRUTH,HIGH,h,,,,1,1,1,,1,,,,,,,,,,0,4,8,,,,1-8,3-4,3,,
16,13,5,NAME,HIGH,h,,,,,2,1,,1,,,,,,,,,,0,4,8,,,,1-8,3-4,8,,
16,13,7,CHIEF,HIGH,h,,,,,,,1,1,,,,,,,,,,0,2,8,,,,1-8,1-2,7,,
16,13,8,SPACE,HIGH,h,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,4,,
16,13,9,ROOM,HIGH,h,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,9,,
16,13,10,MONTH,HIGH,h,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
16,13,12,FRONT,HIGH,h,,,,,,,,,,,,1,,,,,,0,1,12,,,,11-12,1-2,12,,
16,13,13,BED,HIGH,h,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,13,14,THOUGHT,HIGH,h,,,,,,,,,,,,,,1,,,,0,1,14,,,,13-14,1-2,14,,
16,14,14,CLUB,HIGH,m,,,,,,,,,,,,,,1,1,1,1,1,3,16,,,,15-16,3-4,15,,
16,14,15,CRANK,LOW,m,,,,,,,,,,,,,,,2,1,2,1,3,16,HIGHLOW,1,0,15-16,3-4,14,1,
16,14,16,CLOAK,LOW,m,,,,,,,,,,,,,,,,2,3,1,2,16,LOWLOW,1,0,15-16,1-2,16,1,
16,14,12,RANGE,HIGH,m,,,,,,,,,,,,1,,,,,4,1,1,12,LOWHIGH,-4,-4,11-12,1-2,12,-4,
16,14,8,VET,LOW,m,,,,,,,,1,,,,,,,,,5,1,1,8,HIGHLOW,-4,-4,1-8,1-2,8,-4,
16,14,7,WORLD,HIGH,m,,,,,,,1,,,,,,,,,,6,1,1,7,LOWHIGH,-1,-1,1-8,1-2,7,-1,
16,14,9,BOOK,HIGH,m,,,,,,,,,1,,,,,,,,7,1,1,9,HIGHHIGH,2,2,9-10,1-2,9,2,
16,14,11,FRILL,LOW,m,,,,,,,,,,,1,,,,,,8,1,1,11,HIGHLOW,2,2,11-12,1-2,11,2,
16,14,1,PLAN,HIGH,m,1,,1,,,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,3,,
16,14,2,HORSE,HIGH,m,,1,1,,,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,4,,
16,14,3,PAIL,LOW,m,,,2,,,1,,,,,,,,,,,,0,3,6,,,,1-8,3-4,1,,
16,14,4,FEET,HIGH,m,,,,1,,1,,,,,,,,,,,,0,2,6,,,,1-8,1-2,6,,
16,14,5,CACHE,LOW,m,,,,,1,1,,,,,,,,,,,,0,2,6,,,,1-8,1-2,2,,
16,14,6,STUMP,LOW,m,,,,,,2,,,,,,,,,,,,0,2,6,,,,1-8,1-2,5,,
16,14,10,TRADE,HIGH,m,,,,,,,,,,1,,,,,,,,0,1,10,,,,9-10,1-2,10,,
16,14,13,GERM,LOW,m,,,,,,,,,,,,,1,,,,,0,1,13,,,,13-14,1-2,13,,
16,15,15,BLUE,HIGH,m,,,,,,,,,,,,,,,1,,1,1,1,15,,,,15-16,1-2,15,,
16,15,14,YEAR,HIGH,m,,,,,,,,,,,,,,1,,,2,1,1,14,HIGHHIGH,-1,-1,13-14,1-2,14,-1,
16,15,16,LICE,LOW,m,,,,,,,,,,,,,,,,1,3,1,1,16,HIGHLOW,2,2,15-16,1-2,16,2,
16,15,11,BACK,HIGH,m,,,,,,,,,,,2,,,,,,4,1,2,11,LOWHIGH,-5,-5,11-12,1-2,10,-5,
16,15,7,ACHE,LOW,m,,,,,,,1,1,,,1,,,,,,5,1,3,11,HIGHLOW,-4,0,11-12,3-4,11,-4,
16,15,2,BRAWL,LOW,m,,1,,1,1,,,,,,,,,,,,6,1,3,5,LOWLOW,-5,-6,1-8,3-4,2,-5,
16,15,4,CUE,LOW,m,,,,2,1,,,,,,,,,,,,7,1,3,5,LOWLOW,2,0,1-8,3-4,1,2,
16,15,1,ROLE,HIGH,m,1,,,1,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,3,,
16,15,3,COST,HIGH,m,,,1,1,1,,,,,,,,,,,,,0,3,5,,,,1-8,3-4,5,,
16,15,5,WATT,LOW,m,,,,,2,,,,,,,,,,,,,0,2,5,,,,1-8,1-2,4,,
16,15,6,JOB,HIGH,m,,,,,,1,,,,,,,,,,,,0,1,6,,,,1-8,1-2,6,,
16,15,8,QUAKE,LOW,m,,,,,,,,2,,,,,,,,,,0,2,8,,,,1-8,1-2,7,,
16,15,9,SPOOL,LOW,m,,,,,,,,,1,,,,,,,,,0,1,9,,,,9-10,1-2,8,,
