subject,stim1,stim2,resp,rt,freq,type,procedure,trial,rem,fam,new,acc
16,baby.pict,AUDIENCE,HighPicHighWord,531,High,NA,study,25,0,0,0,NA
16,boots.pict,PARCEL,HighPicLowWord,569,Low,NA,study,26,0,0,0,NA
16,stove.pict,MOISTURE,HighPicLowWord,724,Low,NA,study,27,0,0,0,NA
16,violin.pict,SPIKE,HighPicLowWord,606,Low,NA,study,28,0,0,0,NA
16,raspberry.pict,SATIN,LowPicLowWord,622,Low,NA,study,29,0,0,0,NA
16,salad.pict,COLUMN,LowPicHighWord,472,High,NA,study,30,0,0,0,NA
16,bacon.pict,SMILE,LowPicHighWord,824,High,NA,study,31,0,0,0,NA
16,refrigerator.pict,DOCTOR,HighPicHighWord,697,High,NA,study,32,0,0,0,NA
16,muffin.pict,LIBRARY,LowPicHighWord,706,High,NA,study,33,0,0,0,NA
16,egg.pict,OFFICE,HighPicHighWord,856,High,NA,study,34,0,0,0,NA
16,basket.pict,MARKET,HighPicHighWord,1029,High,NA,study,35,0,0,0,NA
16,stereo.pict,COLLEGE,HighPicHighWord,760,High,NA,study,36,0,0,0,NA
16,lemon.pict,BANKER,HighPicLowWord,645,Low,NA,study,37,0,0,0,NA
16,bottle2.pict,STEEPLE,HighPicLowWord,988,Low,NA,study,38,0,0,0,NA
16,car.pict,HOSPITAL,HighPicHighWord,961,High,NA,study,39,0,0,0,NA
16,basketball.pict,CORNER,LowPicHighWord,722,High,NA,study,40,0,0,0,NA
16,scissors.pict,NA,NEW,1276,NA,new,test,41,0,0,1,1
16,cheese.pict,NA,REM,1311,High,old,test,42,1,0,0,1
16,basket.pict,NA,REM,1143,High,old,test,43,1,0,0,1
16,corn.pict,NA,NEW,1020,NA,new,test,44,0,0,1,1
16,calculator.pict,NA,NEW,1108,NA,new,test,45,0,0,1,1
16,lion.pict,NA,REM,1342,High,old,test,46,1,0,0,1
16,earth.pict,NA,REM,701,Low,old,test,47,1,0,0,1
16,zebra.pict,NA,REM,631,Low,old,test,48,1,0,0,1
16,avocado.pict,NA,REM,627,High,old,test,49,1,0,0,1
16,lemon.pict,NA,NEW,1048,Low,old,test,50,0,0,1,0
16,squash.pict,NA,NEW,766,NA,new,test,51,0,0,1,1
16,apple.pict,NA,NEW,747,NA,new,test,52,0,0,1,1
16,raspberry.pict,NA,FAM,1388,Low,old,test,53,0,1,0,1
16,mushroom.pict,NA,REM,1145,Low,old,test,54,1,0,0,1
16,strawberry2.pict,NA,NEW,896,NA,new,test,55,0,0,1,1
16,sock.pict,NA,NEW,803,High,old,test,56,0,0,1,0
16,watermelon.pict,NA,REM,829,Low,old,test,57,1,0,0,1
16,umbrella.pict,NA,NEW,624,NA,new,test,58,0,0,1,1
16,table.pict,NA,NEW,551,NA,new,test,59,0,0,1,1
16,tomato.pict,NA,NEW,908,NA,new,test,60,0,0,1,1
16,bacon.pict,NA,REM,786,High,old,test,61,1,0,0,1
16,dice.pict,NA,NEW,743,NA,new,test,62,0,0,1,1
16,bride.pict,NA,NEW,608,NA,new,test,63,0,0,1,1
16,iron.pict,NA,NEW,816,NA,new,test,64,0,0,1,1
16,baby.pict,NA,REM,571,High,old,test,65,1,0,0,1
16,bottle2.pict,NA,REM,674,Low,old,test,66,1,0,0,1
16,bowl.pict,NA,NEW,740,NA,new,test,67,0,0,1,1
16,piano.pict,NA,NEW,760,NA,new,test,68,0,0,1,1
16,bike.pict,NA,NEW,595,High,old,test,69,0,0,1,0
16,stereo.pict,NA,REM,626,High,old,test,70,1,0,0,1
16,tiger.pict,NA,REM,747,High,old,test,71,1,0,0,1
16,balloons.pict,NA,NEW,643,NA,new,test,72,0,0,1,1
16,printer.pict,NA,REM,741,Low,old,test,73,1,0,0,1
16,pig.pict,NA,NEW,718,NA,new,test,74,0,0,1,1
16,violin.pict,NA,NEW,835,Low,old,test,75,0,0,1,0
16,pepper.pict,NA,NEW,875,NA,new,test,76,0,0,1,1
16,stove.pict,NA,REM,814,Low,old,test,77,1,0,0,1
16,flag4.pict,NA,REM,618,Low,old,test,78,1,0,0,1
16,basketball.pict,NA,REM,555,High,old,test,79,1,0,0,1
16,boots.pict,NA,REM,1047,Low,old,test,80,1,0,0,1
16,lighthouse.pict,NA,REM,688,Low,old,test,81,1,0,0,1
16,dog.pict,NA,FAM,1195,NA,new,test,82,0,1,0,0
16,binoculars.pict,NA,NEW,1176,NA,new,test,83,0,0,1,1
16,guitar.pict,NA,REM,1034,NA,new,test,84,1,0,0,0
16,pumpkins.pict,NA,REM,819,Low,old,test,85,1,0,0,1
16,skates.pict,NA,REM,810,NA,new,test,86,1,0,0,0
16,shoes.pict,NA,NEW,1072,NA,new,test,87,0,0,1,1
16,keyboard.pict,NA,REM,714,Low,old,test,88,1,0,0,1
16,refrigerator.pict,NA,REM,669,High,old,test,89,1,0,0,1
16,orange.pict,NA,FAM,1472,NA,new,test,90,0,1,0,0
16,grapes.pict,NA,REM,853,Low,old,test,91,1,0,0,1
16,car.pict,NA,REM,675,High,old,test,92,1,0,0,1
16,accordion.pict,NA,NEW,1040,NA,new,test,93,0,0,1,1
16,cannon.pict,NA,NEW,981,NA,new,test,94,0,0,1,1
16,computer.pict,NA,NEW,794,NA,new,test,95,0,0,1,1
16,muffin.pict,NA,REM,692,High,old,test,96,1,0,0,1
16,horse.pict,NA,FAM,1384,NA,new,test,97,0,1,0,0
16,cat.pict,NA,NEW,988,NA,new,test,98,0,0,1,1
16,camera.pict,NA,FAM,1148,Low,old,test,99,0,1,0,1
16,butterfly.pict,NA,FAM,630,NA,new,test,100,0,1,0,0
16,cup.pict,NA,REM,740,High,old,test,101,1,0,0,1
16,knife.pict,NA,REM,573,High,old,test,102,1,0,0,1
16,grill.pict,NA,NEW,791,NA,new,test,103,0,0,1,1
16,flower.pict,NA,NEW,831,NA,new,test,104,0,0,1,1
16,salad.pict,NA,REM,790,High,old,test,105,1,0,0,1
16,duck.pict,NA,NEW,785,NA,new,test,106,0,0,1,1
16,elephant.pict,NA,NEW,885,NA,new,test,107,0,0,1,1
16,spoon.pict,NA,NEW,970,NA,new,test,108,0,0,1,1
16,chair2.pict,NA,NEW,936,NA,new,test,109,0,0,1,1
16,sheep.pict,NA,REM,630,High,old,test,110,1,0,0,1
16,pot2.pict,NA,REM,739,Low,old,test,111,1,0,0,1
16,drum2.pict,NA,NEW,1320,NA,new,test,112,0,0,1,1
16,egg.pict,NA,REM,834,High,old,test,113,1,0,0,1
16,cow.pict,NA,NEW,760,NA,new,test,114,0,0,1,1
16,pencil.pict,NA,NEW,945,Low,old,test,115,0,0,1,0
16,stethoscope.pict,NA,NEW,923,NA,new,test,116,0,0,1,1
16,pineapple.pict,NA,NEW,970,NA,new,test,117,0,0,1,1
16,owl.pict,NA,NEW,689,NA,new,test,118,0,0,1,1
16,briefcase.pict,NA,REM,1522,Low,old,test,119,1,0,0,1
16,gloves.pict,NA,REM,689,High,old,test,120,1,0,0,1
17,pumpkins.pict,POSTER,LowPicLowWord,556,Low,NA,study,1,0,0,0,NA
17,grill.pict,MONKEY,HighPicLowWord,369,Low,NA,study,2,0,0,0,NA
17,lighthouse.pict,RESIDUE,LowPicLowWord,504,Low,NA,study,3,0,0,0,NA
17,bacon.pict,MUSIC,LowPicHighWord,474,High,NA,study,4,0,0,0,NA
17,drum2.pict,SINGER,HighPicLowWord,701,Low,NA,study,5,0,0,0,NA
17,tomato.pict,RECORD,LowPicHighWord,449,High,NA,study,6,0,0,0,NA
17,lemon.pict,BOULDER,HighPicLowWord,524,Low,NA,study,7,0,0,0,NA
17,car.pict,BOARD,HighPicHighWord,495,High,NA,study,8,0,0,0,NA
17,camera.pict,BANKER,HighPicLowWord,425,Low,NA,study,9,0,0,0,NA
17,apple.pict,SHOULDER,LowPicHighWord,499,High,NA,study,10,0,0,0,NA
17,pepper.pict,NAPKIN,HighPicLowWord,459,Low,NA,study,11,0,0,0,NA
17,egg.pict,RACKET,HighPicLowWord,493,Low,NA,study,12,0,0,0,NA
17,stove.pict,MACHINE,HighPicHighWord,494,High,NA,study,13,0,0,0,NA
17,stereo.pict,STAFF,HighPicHighWord,597,High,NA,study,14,0,0,0,NA
17,umbrella.pict,FRAME,LowPicHighWord,529,High,NA,study,15,0,0,0,NA
17,muffin.pict,STAIR,LowPicLowWord,520,Low,NA,study,16,0,0,0,NA
17,dice.pict,PASTE,HighPicLowWord,603,Low,NA,study,17,0,0,0,NA
17,sock.pict,PENDULUM,LowPicLowWord,595,Low,NA,study,18,0,0,0,NA
17,balloons.pict,SCHOOL,LowPicHighWord,696,High,NA,study,19,0,0,0,NA
17,strawberry2.pict,TWEED,LowPicLowWord,229,Low,NA,study,20,0,0,0,NA
17,binoculars.pict,MAPLE,LowPicLowWord,252,Low,NA,study,21,0,0,0,NA
17,computer.pict,STEEPLE,HighPicLowWord,570,Low,NA,study,22,0,0,0,NA
17,gloves.pict,MOUTH,LowPicHighWord,211,High,NA,study,23,0,0,0,NA
17,lion.pict,HUSBAND,HighPicHighWord,436,High,NA,study,24,0,0,0,NA
17,bowl.pict,MECHANIC,HighPicLowWord,665,Low,NA,study,25,0,0,0,NA
17,earth.pict,CHIEF,HighPicHighWord,310,High,NA,study,26,0,0,0,NA
17,tiger.pict,PARCEL,LowPicLowWord,604,Low,NA,study,27,0,0,0,NA
17,bottle2.pict,SPRING,HighPicHighWord,28,High,NA,study,28,0,0,0,NA
17,pig.pict,STRIPE,LowPicLowWord,662,Low,NA,study,29,0,0,0,NA
17,duck.pict,COURT,LowPicHighWord,607,High,NA,study,30,0,0,0,NA
17,bike.pict,COLLEGE,LowPicHighWord,554,High,NA,study,31,0,0,0,NA
17,guitar.pict,LETTER,HighPicHighWord,441,High,NA,study,32,0,0,0,NA
17,violin.pict,SQUARE,HighPicHighWord,674,High,NA,study,33,0,0,0,NA
17,boots.pict,BOUQUET,HighPicLowWord,574,Low,NA,study,34,0,0,0,NA
17,sheep.pict,SMILE,HighPicHighWord,593,High,NA,study,35,0,0,0,NA
17,skates.pict,CARAVAN,LowPicLowWord,619,Low,NA,study,36,0,0,0,NA
17,bride.pict,RAILROAD,HighPicHighWord,675,High,NA,study,37,0,0,0,NA
17,accordion.pict,FAMILY,LowPicHighWord,565,High,NA,study,38,0,0,0,NA
17,butterfly.pict,MALARIA,LowPicLowWord,534,Low,NA,study,39,0,0,0,NA
17,mushroom.pict,STATION,LowPicHighWord,663,High,NA,study,40,0,0,0,NA
17,duck.pict,NA,REM,3486,High,old,test,41,1,0,0,1
17,cow.pict,NA,NEW,1815,NA,new,test,42,0,0,1,1
17,grill.pict,NA,FAM,3199,Low,old,test,43,0,1,0,1
17,refrigerator.pict,NA,NEW,1836,NA,new,test,44,0,0,1,1
17,lemon.pict,NA,REM,1670,Low,old,test,45,1,0,0,1
17,calculator.pict,NA,NEW,1371,NA,new,test,46,0,0,1,1
17,piano.pict,NA,NEW,1495,NA,new,test,47,0,0,1,1
17,egg.pict,NA,REM,1508,Low,old,test,48,1,0,0,1
17,owl.pict,NA,FAM,1040,NA,new,test,49,0,1,0,0
17,sock.pict,NA,REM,1437,Low,old,test,50,1,0,0,1
17,horse.pict,NA,NEW,1036,NA,new,test,51,0,0,1,1
17,squash.pict,NA,FAM,1497,NA,new,test,52,0,1,0,0
17,bottle2.pict,NA,FAM,1196,High,old,test,53,0,1,0,1
17,mushroom.pict,NA,REM,1644,High,old,test,54,1,0,0,1
17,lion.pict,NA,REM,1112,High,old,test,55,1,0,0,1
17,apple.pict,NA,REM,1094,High,old,test,56,1,0,0,1
17,strawberry2.pict,NA,REM,1040,Low,old,test,57,1,0,0,1
17,grapes.pict,NA,FAM,1031,NA,new,test,58,0,1,0,0
17,drum2.pict,NA,REM,1456,Low,old,test,59,1,0,0,1
17,lighthouse.pict,NA,REM,1008,Low,old,test,60,1,0,0,1
17,shoes.pict,NA,NEW,1831,NA,new,test,61,0,0,1,1
17,boots.pict,NA,REM,1289,Low,old,test,62,1,0,0,1
17,butterfly.pict,NA,REM,1115,Low,old,test,63,1,0,0,1
17,chair2.pict,NA,NEW,1270,NA,new,test,64,0,0,1,1
17,balloons.pict,NA,REM,1245,High,old,test,65,1,0,0,1
17,raspberry.pict,NA,NEW,1370,NA,new,test,66,0,0,1,1
17,tiger.pict,NA,REM,1372,Low,old,test,67,1,0,0,1
17,car.pict,NA,REM,1605,High,old,test,68,1,0,0,1
17,pig.pict,NA,FAM,1679,Low,old,test,69,0,1,0,1
17,muffin.pict,NA,FAM,838,Low,old,test,70,0,1,0,1
17,tomato.pict,NA,REM,769,High,old,test,71,1,0,0,1
17,bacon.pict,NA,REM,1492,High,old,test,72,1,0,0,1
17,cat.pict,NA,NEW,1281,NA,new,test,73,0,0,1,1
17,camera.pict,NA,REM,1045,Low,old,test,74,1,0,0,1
17,pepper.pict,NA,REM,887,Low,old,test,75,1,0,0,1
17,pineapple.pict,NA,FAM,1627,NA,new,test,76,0,1,0,0
17,elephant.pict,NA,FAM,2123,NA,new,test,77,0,1,0,0
17,spoon.pict,NA,NEW,1256,NA,new,test,78,0,0,1,1
17,violin.pict,NA,REM,1349,High,old,test,79,1,0,0,1
17,computer.pict,NA,REM,1313,Low,old,test,80,1,0,0,1
17,keyboard.pict,NA,NEW,1115,NA,new,test,81,0,0,1,1
17,accordion.pict,NA,REM,1150,High,old,test,82,1,0,0,1
17,watermelon.pict,NA,REM,1163,NA,new,test,83,1,0,0,0
17,stethoscope.pict,NA,FAM,2488,NA,new,test,84,0,1,0,0
17,binoculars.pict,NA,FAM,2281,Low,old,test,85,0,1,0,1
17,basket.pict,NA,NEW,1113,NA,new,test,86,0,0,1,1
17,flower.pict,NA,NEW,1132,NA,new,test,87,0,0,1,1
17,bride.pict,NA,REM,1150,High,old,test,88,1,0,0,1
17,flag4.pict,NA,NEW,918,NA,new,test,89,0,0,1,1
17,cheese.pict,NA,FAM,1600,NA,new,test,90,0,1,0,0
17,dice.pict,NA,REM,1298,Low,old,test,91,1,0,0,1
17,stereo.pict,NA,FAM,1770,High,old,test,92,0,1,0,1
17,cup.pict,NA,NEW,1037,NA,new,test,93,0,0,1,1
17,baby.pict,NA,NEW,959,NA,new,test,94,0,0,1,1
17,guitar.pict,NA,FAM,1594,High,old,test,95,0,1,0,1
17,bowl.pict,NA,NEW,1162,Low,old,test,96,0,0,1,0
17,salad.pict,NA,NEW,1287,NA,new,test,97,0,0,1,1
17,corn.pict,NA,NEW,873,NA,new,test,98,0,0,1,1
17,stove.pict,NA,REM,1261,High,old,test,99,1,0,0,1
17,earth.pict,NA,REM,1496,High,old,test,100,1,0,0,1
17,pot2.pict,NA,NEW,1043,NA,new,test,101,0,0,1,1
17,umbrella.pict,NA,NEW,1019,High,old,test,102,0,0,1,0
17,dog.pict,NA,FAM,1416,NA,new,test,103,0,1,0,0
17,zebra.pict,NA,FAM,2054,NA,new,test,104,0,1,0,0
17,gloves.pict,NA,NEW,1088,High,old,test,105,0,0,1,0
17,scissors.pict,NA,NEW,1401,NA,new,test,106,0,0,1,1
17,basketball.pict,NA,FAM,1293,NA,new,test,107,0,1,0,0
17,table.pict,NA,NEW,1570,NA,new,test,108,0,0,1,1
17,pumpkins.pict,NA,REM,1414,Low,old,test,109,1,0,0,1
17,avocado.pict,NA,NEW,1746,NA,new,test,110,0,0,1,1
17,cannon.pict,NA,NEW,1005,NA,new,test,111,0,0,1,1
17,printer.pict,NA,NEW,1535,NA,new,test,112,0,0,1,1
17,bike.pict,NA,REM,1457,High,old,test,113,1,0,0,1
17,pencil.pict,NA,FAM,2308,NA,new,test,114,0,1,0,0
17,skates.pict,NA,REM,1004,Low,old,test,115,1,0,0,1
17,iron.pict,NA,NEW,1737,NA,new,test,116,0,0,1,1
17,orange.pict,NA,REM,1097,NA,new,test,117,1,0,0,0
17,knife.pict,NA,FAM,1841,NA,new,test,118,0,1,0,0
17,briefcase.pict,NA,FAM,2045,NA,new,test,119,0,1,0,0
17,sheep.pict,NA,REM,1083,High,old,test,120,1,0,0,1
18,avocado.pict,VAULT,HighPicLowWord,673,Low,NA,study,1,0,0,0,NA
18,pig.pict,HOTEL,LowPicHighWord,577,High,NA,study,2,0,0,0,NA
18,briefcase.pict,RESIDUE,LowPicLowWord,645,Low,NA,study,3,0,0,0,NA
18,watermelon.pict,SMILE,LowPicHighWord,630,High,NA,study,4,0,0,0,NA
18,pineapple.pict,HARNESS,LowPicLowWord,677,Low,NA,study,5,0,0,0,NA
18,bottle2.pict,LEAFLET,HighPicLowWord,740,Low,NA,study,6,0,0,0,NA
18,stereo.pict,LETTER,HighPicHighWord,563,High,NA,study,7,0,0,0,NA
18,basketball.pict,BANKER,LowPicLowWord,571,Low,NA,study,8,0,0,0,NA
18,lion.pict,HOSPITAL,HighPicHighWord,552,High,NA,study,9,0,0,0,NA
18,tomato.pict,BAYONET,LowPicLowWord,765,Low,NA,study,10,0,0,0,NA
18,muffin.pict,RECORD,LowPicHighWord,578,High,NA,study,11,0,0,0,NA
18,calculator.pict,CORNER,LowPicHighWord,644,High,NA,study,12,0,0,0,NA
18,car.pict,COURT,HighPicHighWord,675,High,NA,study,13,0,0,0,NA
18,grapes.pict,WARRIOR,LowPicLowWord,572,Low,NA,study,14,0,0,0,NA
18,drum2.pict,LIBRARY,HighPicHighWord,638,High,NA,study,15,0,0,0,NA
18,baby.pict,STAIR,HighPicLowWord,749,Low,NA,study,16,0,0,0,NA
18,balloons.pict,FAMILY,LowPicHighWord,643,High,NA,study,17,0,0,0,NA
18,shoes.pict,NAPKIN,HighPicLowWord,709,Low,NA,study,18,0,0,0,NA
18,sock.pict,MARKET,LowPicHighWord,618,High,NA,study,19,0,0,0,NA
18,egg.pict,CHILDREN,HighPicHighWord,805,High,NA,study,20,0,0,0,NA
18,orange.pict,CHIEF,HighPicHighWord,733,High,NA,study,21,0,0,0,NA
18,bowl.pict,STRIPE,HighPicLowWord,801,Low,NA,study,22,0,0,0,NA
18,piano.pict,PASTE,HighPicLowWord,610,Low,NA,study,23,0,0,0,NA
18,camera.pict,WHEEL,HighPicHighWord,625,High,NA,study,24,0,0,0,NA
18,squash.pict,FLOOR,LowPicHighWord,742,High,NA,study,25,0,0,0,NA
18,zebra.pict,CRUMB,LowPicLowWord,688,Low,NA,study,26,0,0,0,NA
18,iron.pict,MORNING,HighPicHighWord,708,High,NA,study,27,0,0,0,NA
18,horse.pict,STAFF,HighPicHighWord,691,High,NA,study,28,0,0,0,NA
18,spoon.pict,MIXER,LowPicLowWord,708,Low,NA,study,29,0,0,0,NA
18,scissors.pict,PARCEL,LowPicLowWord,702,Low,NA,study,30,0,0,0,NA
18,flag4.pict,KNUCKLE,HighPicLowWord,825,Low,NA,study,31,0,0,0,NA
18,strawberry2.pict,SCHOOL,LowPicHighWord,903,High,NA,study,32,0,0,0,NA
18,chair2.pict,TAILOR,HighPicLowWord,636,Low,NA,study,33,0,0,0,NA
18,earth.pict,SPRING,HighPicHighWord,773,High,NA,study,34,0,0,0,NA
18,binoculars.pict,VOTER,LowPicLowWord,672,Low,NA,study,35,0,0,0,NA
18,knife.pict,SATIN,HighPicLowWord,704,Low,NA,study,36,0,0,0,NA
18,butterfly.pict,WALLET,LowPicLowWord,643,Low,NA,study,37,0,0,0,NA
18,apple.pict,GROUND,LowPicHighWord,563,High,NA,study,38,0,0,0,NA
18,umbrella.pict,RAILROAD,LowPicHighWord,662,High,NA,study,39,0,0,0,NA
18,refrigerator.pict,SPIKE,HighPicLowWord,683,Low,NA,study,40,0,0,0,NA
18,squash.pict,NA,REM,2318,High,old,test,41,1,0,0,1
18,bride.pict,NA,NEW,1724,NA,new,test,42,0,0,1,1
18,printer.pict,NA,NEW,1387,NA,new,test,43,0,0,1,1
18,bottle2.pict,NA,NEW,981,Low,old,test,44,0,0,1,0
18,dog.pict,NA,NEW,918,NA,new,test,45,0,0,1,1
18,pot2.pict,NA,NEW,962,NA,new,test,46,0,0,1,1
18,calculator.pict,NA,NEW,1060,High,old,test,47,0,0,1,0
18,balloons.pict,NA,FAM,1383,High,old,test,48,0,1,0,1
18,salad.pict,NA,NEW,761,NA,new,test,49,0,0,1,1
18,basket.pict,NA,NEW,711,NA,new,test,50,0,0,1,1
18,horse.pict,NA,NEW,689,High,old,test,51,0,0,1,0
18,guitar.pict,NA,NEW,1506,NA,new,test,52,0,0,1,1
18,strawberry2.pict,NA,FAM,770,High,old,test,53,0,1,0,1
18,duck.pict,NA,NEW,1141,NA,new,test,54,0,0,1,1
18,stereo.pict,NA,FAM,822,High,old,test,55,0,1,0,1
18,elephant.pict,NA,NEW,613,NA,new,test,56,0,0,1,1
18,apple.pict,NA,NEW,835,High,old,test,57,0,0,1,0
18,accordion.pict,NA,NEW,626,NA,new,test,58,0,0,1,1
18,egg.pict,NA,FAM,874,High,old,test,59,0,1,0,1
18,pig.pict,NA,NEW,593,High,old,test,60,0,0,1,0
18,mushroom.pict,NA,NEW,876,NA,new,test,61,0,0,1,1
18,chair2.pict,NA,REM,1350,Low,old,test,62,1,0,0,1
18,boots.pict,NA,NEW,814,NA,new,test,63,0,0,1,1
18,cup.pict,NA,REM,1086,NA,new,test,64,1,0,0,0
18,piano.pict,NA,FAM,686,Low,old,test,65,0,1,0,1
18,refrigerator.pict,NA,FAM,980,Low,old,test,66,0,1,0,1
18,bowl.pict,NA,NEW,1259,Low,old,test,67,0,0,1,0
18,watermelon.pict,NA,FAM,619,High,old,test,68,0,1,0,1
18,stethoscope.pict,NA,NEW,877,NA,new,test,69,0,0,1,1
18,muffin.pict,NA,FAM,609,High,old,test,70,0,1,0,1
18,grill.pict,NA,NEW,722,NA,new,test,71,0,0,1,1
18,lighthouse.pict,NA,NEW,754,NA,new,test,72,0,0,1,1
18,lion.pict,NA,FAM,859,High,old,test,73,0,1,0,1
18,knife.pict,NA,NEW,1542,Low,old,test,74,0,0,1,0
18,pencil.pict,NA,NEW,608,NA,new,test,75,0,0,1,1
18,bike.pict,NA,NEW,606,NA,new,test,76,0,0,1,1
18,sheep.pict,NA,NEW,812,NA,new,test,77,0,0,1,1
18,bacon.pict,NA,NEW,744,NA,new,test,78,0,0,1,1
18,pepper.pict,NA,NEW,630,NA,new,test,79,0,0,1,1
18,stove.pict,NA,REM,1003,NA,new,test,80,1,0,0,0
18,tiger.pict,NA,NEW,957,NA,new,test,81,0,0,1,1
18,spoon.pict,NA,NEW,937,Low,old,test,82,0,0,1,0
18,violin.pict,NA,NEW,812,NA,new,test,83,0,0,1,1
18,cheese.pict,NA,NEW,635,NA,new,test,84,0,0,1,1
18,raspberry.pict,NA,NEW,834,NA,new,test,85,0,0,1,1
18,umbrella.pict,NA,NEW,617,High,old,test,86,0,0,1,0
18,binoculars.pict,NA,NEW,731,Low,old,test,87,0,0,1,0
18,table.pict,NA,NEW,610,NA,new,test,88,0,0,1,1
18,briefcase.pict,NA,NEW,556,Low,old,test,89,0,0,1,0
18,flower.pict,NA,NEW,600,NA,new,test,90,0,0,1,1
18,earth.pict,NA,NEW,687,High,old,test,91,0,0,1,0
18,cannon.pict,NA,NEW,583,NA,new,test,92,0,0,1,1
18,pineapple.pict,NA,NEW,573,Low,old,test,93,0,0,1,0
18,keyboard.pict,NA,REM,1481,NA,new,test,94,1,0,0,0
18,corn.pict,NA,NEW,596,NA,new,test,95,0,0,1,1
18,iron.pict,NA,NEW,536,High,old,test,96,0,0,1,0
18,baby.pict,NA,FAM,830,Low,old,test,97,0,1,0,1
18,owl.pict,NA,NEW,674,NA,new,test,98,0,0,1,1
18,avocado.pict,NA,FAM,932,Low,old,test,99,0,1,0,1
18,cat.pict,NA,NEW,674,NA,new,test,100,0,0,1,1
18,cow.pict,NA,NEW,764,NA,new,test,101,0,0,1,1
18,orange.pict,NA,NEW,746,High,old,test,102,0,0,1,0
18,computer.pict,NA,NEW,764,NA,new,test,103,0,0,1,1
18,skates.pict,NA,NEW,1023,NA,new,test,104,0,0,1,1
18,dice.pict,NA,NEW,788,NA,new,test,105,0,0,1,1
18,camera.pict,NA,REM,829,High,old,test,106,1,0,0,1
18,basketball.pict,NA,FAM,680,Low,old,test,107,0,1,0,1
18,butterfly.pict,NA,REM,905,Low,old,test,108,1,0,0,1
18,car.pict,NA,FAM,1011,High,old,test,109,0,1,0,1
18,drum2.pict,NA,FAM,737,High,old,test,110,0,1,0,1
18,flag4.pict,NA,NEW,785,Low,old,test,111,0,0,1,0
18,pumpkins.pict,NA,NEW,943,NA,new,test,112,0,0,1,1
18,sock.pict,NA,NEW,798,High,old,test,113,0,0,1,0
18,gloves.pict,NA,NEW,713,NA,new,test,114,0,0,1,1
18,shoes.pict,NA,NEW,681,Low,old,test,115,0,0,1,0
18,zebra.pict,NA,FAM,764,Low,old,test,116,0,1,0,1
18,scissors.pict,NA,REM,948,Low,old,test,117,1,0,0,1
18,tomato.pict,NA,REM,1096,Low,old,test,118,1,0,0,1
18,grapes.pict,NA,FAM,676,Low,old,test,119,0,1,0,1
18,lemon.pict,NA,NEW,1027,NA,new,test,120,0,0,1,1
19,car.pict,VOTER,HighPicLowWord,960,Low,NA,study,1,0,0,0,NA
19,salad.pict,WARRIOR,LowPicLowWord,531,Low,NA,study,2,0,0,0,NA
19,computer.pict,SPIKE,HighPicLowWord,544,Low,NA,study,3,0,0,0,NA
19,butterfly.pict,LEAFLET,LowPicLowWord,904,Low,NA,study,4,0,0,0,NA
19,calculator.pict,MOUTH,LowPicHighWord,484,High,NA,study,5,0,0,0,NA
19,orange.pict,WHEEL,HighPicHighWord,456,High,NA,study,6,0,0,0,NA
19,stove.pict,SCHOOL,HighPicHighWord,621,High,NA,study,7,0,0,0,NA
19,stereo.pict,HARNESS,HighPicLowWord,554,Low,NA,study,8,0,0,0,NA
19,pot2.pict,NAPKIN,HighPicLowWord,534,Low,NA,study,9,0,0,0,NA
19,lion.pict,PASTE,HighPicLowWord,523,Low,NA,study,10,0,0,0,NA
19,strawberry2.pict,KNUCKLE,LowPicLowWord,523,Low,NA,study,11,0,0,0,NA
19,grapes.pict,SHOULDER,LowPicHighWord,611,High,NA,study,12,0,0,0,NA
19,sheep.pict,SINGER,HighPicLowWord,643,Low,NA,study,13,0,0,0,NA
19,lighthouse.pict,BOULDER,LowPicLowWord,571,Low,NA,study,14,0,0,0,NA
19,shoes.pict,VAULT,HighPicLowWord,536,Low,NA,study,15,0,0,0,NA
19,pig.pict,COLUMN,LowPicHighWord,651,High,NA,study,16,0,0,0,NA
19,bottle2.pict,RAILROAD,HighPicHighWord,606,High,NA,study,17,0,0,0,NA
19,bride.pict,RECORD,HighPicHighWord,693,High,NA,study,18,0,0,0,NA
19,muffin.pict,STEEPLE,LowPicLowWord,1468,Low,NA,study,19,0,0,0,NA
19,basket.pict,DOCTOR,HighPicHighWord,511,High,NA,study,20,0,0,0,NA
19,chair2.pict,VALLEY,HighPicHighWord,531,High,NA,study,21,0,0,0,NA
19,spoon.pict,RACKET,LowPicLowWord,477,Low,NA,study,22,0,0,0,NA
19,iron.pict,HOTEL,HighPicHighWord,511,High,NA,study,23,0,0,0,NA
19,refrigerator.pict,SPRING,HighPicHighWord,662,High,NA,study,24,0,0,0,NA
19,tomato.pict,BEVERAGE,LowPicLowWord,537,Low,NA,study,25,0,0,0,NA
19,zebra.pict,MUSIC,LowPicHighWord,473,High,NA,study,26,0,0,0,NA
19,table.pict,CHIEF,HighPicHighWord,755,High,NA,study,27,0,0,0,NA
19,skates.pict,FAMILY,LowPicHighWord,813,High,NA,study,28,0,0,0,NA
19,earth.pict,BANKER,HighPicLowWord,690,Low,NA,study,29,0,0,0,NA
19,grill.pict,BLOCK,HighPicHighWord,562,High,NA,study,30,0,0,0,NA
19,guitar.pict,NOZZLE,HighPicLowWord,552,Low,NA,study,31,0,0,0,NA
