"subject","group","condition","list","stim1","stim2","free_recall_acc","cued_recall_acc","cue_type","trial","cue_type_prioritem1","cue_type_prioritem2","cue_type_prioritem3","cue_type_prioritem4","cue_type_consec_value","cue_type_consec_lab","procedure","testtria","response","duration","extra","onset"
11,"C","Att","C2","Revolution","Pfanne",0,0,"TBR",14,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,39000
11,"C","Att","C2","Gesetz","Fräulein",0,NA,"TBF",15,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,42000
11,"C","Att","C2","Richter","Konferenz",0,NA,"TBF",16,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,45000
11,"C","Att","C2","Beginn","Gans",0,0,"TBR",17,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,48000
11,"C","Att","C2","Schlüssel","Weg",0,NA,"TBF",18,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,51000
11,"C","Att","C2","Gefahr","Zahn",0,NA,"TBF",19,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,54000
11,"C","Att","C2","Soldat","Bericht",0,NA,"TBF",20,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,57000
11,"C","Att","C2","Schwester","Entwicklung",0,NA,"TBF",21,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,60000
11,"C","Att","C2","Klausur","Bauch",1,1,"TBR",22,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,63000
11,"C","Att","C2","Zukunft","Hilfe",0,NA,"TBF",23,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,66000
11,"C","Att","C2","Eltern","Salz",0.5,0,"TBR",24,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,69000
11,"C","Att","C2","Klausur",NA,1,1,"TBR",25,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",1,"Bauch",3000,60000,132000
11,"C","Att","C2","Wahrheit",NA,0,0,"TBR",26,"TBF","TBR","TBF",NA,-0.5,"TBF1","test",2,"",3000,0,135000
11,"C","Att","C2","Gegner",NA,0,0,"TBR",27,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",3,"",3000,0,138000
11,"C","Att","C2","Bett",NA,0,0,"TBR",28,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",4,"B",3000,0,141000
11,"C","Att","C2","Verfassung",NA,0,0,"TBR",29,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",5,"",3000,0,144000
11,"C","Att","C2","Schluß",NA,1,1,"TBR",30,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",6,"Boot",3000,0,147000
11,"C","Att","C2","Sicherheit",NA,0,0,"TBR",31,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",7,"",3000,0,150000
11,"C","Att","C2","Beginn",NA,0,0,"TBR",32,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",8,"",3000,0,153000
11,"C","Att","C2","Rahmen",NA,0.5,0,"TBR",33,"TBF",NA,NA,NA,-0.5,"TBF1","test",9,"",3000,0,156000
11,"C","Att","C2","Revolution",NA,0,0,"TBR",34,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",10,"",3000,0,159000
11,"C","Att","C2","Eltern",NA,0.5,0,"TBR",35,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",11,"",3000,0,162000
11,"C","Att","C2","Absicht",NA,0,0,"TBR",36,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",12,"",3000,0,165000
11,"C","Reh","D1","Antrag","Sport",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
11,"C","Reh","D1","Ofen","Gardinen",1,1,"TBR",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
11,"C","Reh","D1","Feind","Bewusstsein",0,NA,"TBF",3,"TBR","TBF",NA,NA,0.5,"TBR1","study",NA,NA,3000,0,6000
11,"C","Reh","D1","Kreis","Erkenntnis",0,NA,"TBF",4,"TBF","TBR","TBF",NA,-0.5,"TBF1","study",NA,NA,3000,0,9000
11,"C","Reh","D1","Tür","Theorie",0,NA,"TBF",5,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,12000
11,"C","Reh","D1","Abschluss","Rathaus",1,1,"TBR",6,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,15000
11,"C","Reh","D1","Wirkung","Vertreter",0,0,"TBR",7,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,18000
11,"C","Reh","D1","Wort","Anwendung",0,NA,"TBF",8,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,21000
11,"C","Reh","D1","Tanne","Geige",0,NA,"TBF",9,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,24000
11,"C","Reh","D1","Organisation","Statue",0,NA,"TBF",10,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,27000
11,"C","Reh","D1","Gefühl","Wert",0,NA,"TBF",11,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,30000
11,"C","Reh","D1","Wirtschaft","Vertrag",0,0,"TBR",12,"TBF","TBF","TBF","TBF",-2.5,"TBF3","study",NA,NA,3000,0,33000
11,"C","Reh","D1","Luft","Unterstützung",0,0,"TBR",13,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,36000
11,"C","Reh","D1","Schneider","Nacht",0,0,"TBR",14,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,39000
11,"C","Reh","D1","Kopf","Leitung",0,NA,"TBF",15,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,42000
11,"C","Reh","D1","Natur","Blick",0,NA,"TBF",16,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,45000
11,"C","Reh","D1","Mensch","Rechte",0,1,"TBR",17,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,48000
11,"C","Reh","D1","Kirche","Zimmer",0,NA,"TBF",18,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,51000
11,"C","Reh","D1","Farbe","Roller",0,0,"TBR",19,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,54000
11,"C","Reh","D1","Rede","Vorstellung",0,0,"TBR",20,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
11,"C","Reh","D1","Erfahrung","Sand",0,NA,"TBF",21,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,60000
11,"C","Reh","D1","Boden","Gebiet",0,0,"TBR",22,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,63000
11,"C","Reh","D1","Regel","Bild",1,1,"TBR",23,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,66000
11,"C","Reh","D1","Erde","Ordnung",0,0,"TBR",24,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,69000
11,"C","Reh","D1","Rede",NA,0,0,"TBR",25,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",1,"",3000,60000,132000
11,"C","Reh","D1","Erde",NA,0,0,"TBR",26,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",2,"Boden",3000,0,135000
11,"C","Reh","D1","Farbe",NA,0,0,"TBR",27,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",3,"",3000,0,138000
11,"C","Reh","D1","Boden",NA,0,0,"TBR",28,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",4,"",3000,0,141000
11,"C","Reh","D1","Mensch",NA,0,1,"TBR",29,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",5,"Rechte",3000,0,144000
11,"C","Reh","D1","Abschluss",NA,1,1,"TBR",30,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",6,"Rathaus",3000,0,147000
11,"C","Reh","D1","Wirkung",NA,0,0,"TBR",31,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",7,"",3000,0,150000
11,"C","Reh","D1","Ofen",NA,1,1,"TBR",32,"TBF",NA,NA,NA,-0.5,"TBF1","test",8,"Gardine",3000,0,153000
11,"C","Reh","D1","Wirtschaft",NA,0,0,"TBR",33,"TBF","TBF","TBF","TBF",-2.5,"TBF3","test",9,"Kultur",3000,0,156000
11,"C","Reh","D1","Regel",NA,1,1,"TBR",34,"TBR","TBF","TBR","TBR",0.5,"TBR1","test",10,"Bild",3000,0,159000
11,"C","Reh","D1","Luft",NA,0,0,"TBR",35,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",11,"",3000,0,162000
11,"C","Reh","D1","Schneider",NA,0,0,"TBR",36,"TBR","TBR","TBF","TBF",1.5,"TBR2","test",12,"",3000,0,165000
11,"C","Reh","D2","Mittel","Zusammenhang",0,0,"TBR",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
11,"C","Reh","D2","Kosten","Jahr",0,NA,"TBF",2,"TBR",NA,NA,NA,0.5,"TBR1","study",NA,NA,3000,0,3000
11,"C","Reh","D2","Kind","Gericht",0,NA,"TBF",3,"TBF","TBR",NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,6000
11,"C","Reh","D2","Kritik","Buch",0,NA,"TBF",4,"TBF","TBF","TBR",NA,-1.5,"TBF2","study",NA,NA,3000,0,9000
11,"C","Reh","D2","Verlobung","Augenblick",0,1,"TBR",5,"TBF","TBF","TBF","TBR",-2.5,"TBF3","study",NA,NA,3000,0,12000
11,"C","Reh","D2","Volk","Straße",0,0,"TBR",6,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,15000
11,"C","Reh","D2","Ausdruck","Bruder",0,NA,"TBF",7,"TBR","TBR","TBF","TBF",1.5,"TBR2","study",NA,NA,3000,0,18000
11,"C","Reh","D2","Teil","Besen",0,0,"TBR",8,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,21000
11,"C","Reh","D2","Rat","Stein",0,NA,"TBF",9,"TBR","TBF","TBR","TBR",0.5,"TBR1","study",NA,NA,3000,0,24000
11,"C","Reh","D2","Lösung","Körper",0.5,0,"TBR",10,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,27000
11,"C","Reh","D2","Gegenstand","Pferd",0,NA,"TBF",11,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,30000
11,"C","Reh","D2","Stachel","Armee",0,1,"TBR",12,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,33000
11,"C","Reh","D2","Ozean","Lehne",0,NA,"TBF",13,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,36000
11,"C","Reh","D2","Hand","Planet",0,NA,"TBF",14,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,39000
11,"C","Reh","D2","Beispiel","Blut",0,0,"TBR",15,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,42000
11,"C","Reh","D2","Welt","Willen",0,NA,"TBF",16,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,45000
11,"C","Reh","D2","Untersuchung","Brücke",0,0,"TBR",17,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,48000
11,"C","Reh","D2","Tatsache","Schläger",0,NA,"TBF",18,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,51000
11,"C","Reh","D2","Stimme","Tätigkeit",0,0,"TBR",19,"TBF","TBR","TBF","TBR",-0.5,"TBF1","study",NA,NA,3000,0,54000
11,"C","Reh","D2","Gruppe","Stück",0,0,"TBR",20,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,57000
11,"C","Reh","D2","Tier","Flasche",1,1,"TBR",21,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,60000
11,"C","Reh","D2","Schutz","Bildung",0,0,"TBR",22,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,63000
11,"C","Reh","D2","Stamm","Garten",0,NA,"TBF",23,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,66000
11,"C","Reh","D2","Zustand","Schnee",0,NA,"TBF",24,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,69000
11,"C","Reh","D2","Teil",NA,0,0,"TBR",25,"TBF","TBR","TBR","TBF",-0.5,"TBF1","test",1,"",3000,60000,132000
11,"C","Reh","D2","Lösung",NA,0.5,0,"TBR",26,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",2,"",3000,0,135000
11,"C","Reh","D2","Stimme",NA,0,0,"TBR",27,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",3,"",3000,0,138000
11,"C","Reh","D2","Tier",NA,1,1,"TBR",28,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",4,"Flasche",3000,0,141000
11,"C","Reh","D2","Untersuchung",NA,0,0,"TBR",29,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",5,"",3000,0,144000
11,"C","Reh","D2","Gruppe",NA,0,0,"TBR",30,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",6,"Teil",3000,0,147000
11,"C","Reh","D2","Beispiel",NA,0,0,"TBR",31,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",7,"",3000,0,150000
11,"C","Reh","D2","Verlobung",NA,0,1,"TBR",32,"TBF","TBF","TBF","TBR",-2.5,"TBF3","test",8,"Augenblick",3000,0,153000
11,"C","Reh","D2","Stachel",NA,0,1,"TBR",33,"TBF","TBR","TBF","TBR",-0.5,"TBF1","test",9,"Armee",3000,0,156000
11,"C","Reh","D2","Volk",NA,0,0,"TBR",34,"TBR","TBF","TBF","TBF",0.5,"TBR1","test",10,"",3000,0,159000
11,"C","Reh","D2","Mittel",NA,0,0,"TBR",35,NA,NA,NA,NA,NA,NA,"test",11,"",3000,0,162000
11,"C","Reh","D2","Schutz",NA,0,0,"TBR",36,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",12,"",3000,0,165000
12,"D","Control","A1","Verhandlung","Westen",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
12,"D","Control","A1","Schicksal","Weise",0,NA,"TBF",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
12,"D","Control","A1","Folge","Kabel",0,NA,"TBF",3,"TBF","TBF",NA,NA,-1.5,"TBF2","study",NA,NA,3000,0,6000
12,"D","Control","A1","Spiel","Gegensatz",0,0,"TBR",4,"TBF","TBF","TBF",NA,-2.5,"TBF3","study",NA,NA,3000,0,9000
12,"D","Control","A1","Gedanke","Linie",0,NA,"TBF",5,"TBR","TBF","TBF","TBF",0.5,"TBR1","study",NA,NA,3000,0,12000
12,"D","Control","A1","Kacheln","Scheibe",0.5,0,"TBR",6,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,15000
12,"D","Control","A1","Rücken","Angst",0,0,"TBR",7,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,18000
12,"D","Control","A1","Preis","Schwierigkeit",0,NA,"TBF",8,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,21000
12,"D","Control","A1","Bürger","Philosophie",0,NA,"TBF",9,"TBF","TBR","TBR","TBF",-0.5,"TBF1","study",NA,NA,3000,0,24000
12,"D","Control","A1","Heimat","Eindruck",0,0,"TBR",10,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,27000
12,"D","Control","A1","Sohn","Angeklagte",0,NA,"TBF",11,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,30000
12,"D","Control","A1","Einheit","Erklärung",0,NA,"TBF",12,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,33000
12,"D","Control","A1","Name","Akademie",0,0,"TBR",13,"TBF","TBF","TBR","TBF",-1.5,"TBF2","study",NA,NA,3000,0,36000
12,"D","Control","A1","Nähe","Computer",0,NA,"TBF",14,"TBR","TBF","TBF","TBR",0.5,"TBR1","study",NA,NA,3000,0,39000
12,"D","Control","A1","Wohnung","Stadt",0,1,"TBR",15,"TBF","TBR","TBF","TBF",-0.5,"TBF1","study",NA,NA,3000,0,42000
12,"D","Control","A1","Land","Gegenwart",0.5,0,"TBR",16,"TBR","TBF","TBR","TBF",0.5,"TBR1","study",NA,NA,3000,0,45000
12,"D","Control","A1","Verbindung","Seite",0,0,"TBR",17,"TBR","TBR","TBF","TBR",1.5,"TBR2","study",NA,NA,3000,0,48000
12,"D","Control","A1","Zeichen","Sache",1,1,"TBR",18,"TBR","TBR","TBR","TBF",2.5,"TBR3","study",NA,NA,3000,0,51000
12,"D","Control","A1","Krieg","Foto",1,1,"TBR",19,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,54000
12,"D","Control","A1","Satz","Bevölkerung",0,0,"TBR",20,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,57000
12,"D","Control","A1","Hoffnung","Bedingung",0,0,"TBR",21,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,60000
12,"D","Control","A1","Gestalt","Karte",0,NA,"TBF",22,"TBR","TBR","TBR","TBR",2.5,"TBR3","study",NA,NA,3000,0,63000
12,"D","Control","A1","Wein","Unterführung",0,NA,"TBF",23,"TBF","TBR","TBR","TBR",-0.5,"TBF1","study",NA,NA,3000,0,66000
12,"D","Control","A1","Literatur","Wirklichkeit",0,NA,"TBF",24,"TBF","TBF","TBR","TBR",-1.5,"TBF2","study",NA,NA,3000,0,69000
12,"D","Control","A1","Verbindung",NA,0,0,"TBR",25,"TBR","TBR","TBF","TBR",1.5,"TBR2","test",1,"Beziehung",3000,60000,132000
12,"D","Control","A1","Rücken",NA,0,0,"TBR",26,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",2,"",3000,0,135000
12,"D","Control","A1","Kacheln",NA,0.5,0,"TBR",27,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",3,"",3000,0,138000
12,"D","Control","A1","Satz",NA,0,0,"TBR",28,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",4,"Spiel",3000,0,141000
12,"D","Control","A1","Hoffnung",NA,0,0,"TBR",29,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",5,"Erwartung",3000,0,144000
12,"D","Control","A1","Heimat",NA,0,0,"TBR",30,"TBF","TBF","TBR","TBR",-1.5,"TBF2","test",6,"Erinnerung",3000,0,147000
12,"D","Control","A1","Krieg",NA,1,1,"TBR",31,"TBR","TBR","TBR","TBR",2.5,"TBR3","test",7,"Foto",3000,0,150000
12,"D","Control","A1","Land",NA,0.5,0,"TBR",32,"TBR","TBF","TBR","TBF",0.5,"TBR1","test",8,"Westen",3000,0,153000
12,"D","Control","A1","Wohnung",NA,0,1,"TBR",33,"TBF","TBR","TBF","TBF",-0.5,"TBF1","test",9,"Stadt",3000,0,156000
12,"D","Control","A1","Spiel",NA,0,0,"TBR",34,"TBF","TBF","TBF",NA,-2.5,"TBF3","test",10,"Satz",3000,0,159000
12,"D","Control","A1","Zeichen",NA,1,1,"TBR",35,"TBR","TBR","TBR","TBF",2.5,"TBR3","test",11,"Sache",3000,0,162000
12,"D","Control","A1","Name",NA,0,0,"TBR",36,"TBF","TBF","TBR","TBF",-1.5,"TBF2","test",12,"Fakulität",3000,0,165000
12,"D","Control","A2","Menge","Ziegel",0,NA,"TBF",1,NA,NA,NA,NA,NA,NA,"study",NA,NA,3000,0,0
12,"D","Control","A2","Mund","Schrank",1,1,"TBR",2,"TBF",NA,NA,NA,-0.5,"TBF1","study",NA,NA,3000,0,3000
12,"D","Control","A2","Prozent","Rasen",0,1,"TBR",3,"TBR","TBF",NA,NA,0.5,"TBR1","study",NA,NA,3000,0,6000
