,Unnamed: 0,subject,stim1,stim2,freq,triatype,procedure,trial,rt,source,freq_prioritem1,freq_prioritem,freq_prioritem2,freq_prioritem3,freq_consec_value,freq_consec_lab,resp,rem,know,new,acc,duration,onset,list,old,epiname,epiA,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,old_pred
118,5639,51,grill.pict,nan,high,old,test,119,3935,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,5435,617.035,context1,0.0,context1.grill.pict.nan.,0.09894532388393597,0.2537329765684894,0.0,1.0,1.0,True,context1.grill.pict.record.,False,1.0,0.4776130835979426,0.3,0.3,3.0,1.0875357290205194,0.67554449479816
40,5681,52,balloons.pict,nan,high,old,test,41,1877,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,3377,388.697,context1,0.0,context1.balloons.pict.nan.,0.11974046396432389,0.2823932734985743,0.0,1.0,1.0,True,context1.balloons.pict.chief.,False,1.0,0.4976752914490019,0.3,0.3,3.0,1.0538213850261862,0.9449273278802587
41,5682,52,skates.pict,nan,high,old,test,42,1166,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,2666,392.07399999999996,context1,1.0,context1.skates.pict.nan.,0.1170463085609603,0.27826944370086965,0.0,1.0,1.0,True,context1.skates.pict.wheel.,False,1.0,0.4947886105906087,0.3,0.3,3.0,1.0585897327837799,0.926408234283921
44,5685,52,pumpkins.pict,nan,high,old,test,45,1617,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,3117,400.08799999999997,context1,1.0,context1.pumpkins.pict.nan.,0.11616115524073153,0.27773773787542416,0.0,1.0,1.0,True,context1.pumpkins.pict.block.,False,1.0,0.4944164165127969,0.3,0.3,3.0,1.0592047603367565,0.9193826321490415
47,5688,52,raspberry.pict,nan,low,old,test,48,1384,fake,high,high,high,high,2.5,high3,new,0.0,0.0,1.0,0.0,2884,408.42499999999995,context1,0.0,context1.raspberry.pict.nan.,0.11289709551737469,0.27298708810828537,0.0,1.0,1.0,True,context1.raspberry.pict.morphine.,False,1.0,0.4910909616757997,0.3,0.3,3.0,1.0647378801809069,0.8890777338599638
50,5691,52,lion.pict,nan,low,old,test,51,1310,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,2810,417.44399999999996,context1,0.0,context1.lion.pict.nan.,0.11669107372608542,0.28014795907478923,0.0,1.0,1.0,True,context1.lion.pict.bouquet.,False,1.0,0.4961035713523524,0.3,0.3,3.0,1.056413170703145,0.9236470887615122
52,5693,52,gloves.pict,nan,high,old,test,53,1431,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,2931,423.102,context1,1.0,context1.gloves.pict.nan.,0.11081514815437561,0.2704261102290342,0.0,1.0,1.0,True,context1.gloves.pict.frame.,False,1.0,0.4892982771603239,0.3,0.3,3.0,1.0677361660654718,0.8659131071329549
55,5696,52,basket.pict,nan,high,old,test,56,1747,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,3247,431.74699999999996,context1,0.0,context1.basket.pict.nan.,0.11053953773871611,0.2704128230389618,0.0,1.0,1.0,True,context1.basket.pict.paper.,False,1.0,0.48928897612727323,0.3,0.3,3.0,1.0677513113358734,0.8626139531569896
57,5698,52,mushroom.pict,nan,low,old,test,58,1283,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2783,437.92999999999995,context1,1.0,context1.mushroom.pict.nan.,0.11219471156677215,0.27357785303484317,0.0,1.0,1.0,True,context1.mushroom.pict.bayonet.,False,1.0,0.49150449712439015,0.3,0.3,3.0,1.0640486126385875,0.8816066258967389
59,5700,52,boots.pict,nan,high,old,test,60,1312,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2812,443.686,context1,1.0,context1.boots.pict.nan.,0.11242024477565474,0.2742364827808369,0.0,1.0,1.0,True,context1.boots.pict.school.,False,1.0,0.4919655379465858,0.3,0.3,3.0,1.0632800713723574,0.8840433788712931
60,5701,52,flower.pict,nan,high,old,test,61,1514,fake,high,high,low,high,0.5,high1,new,0.0,0.0,1.0,0.0,3014,446.498,context1,0.0,context1.flower.pict.nan.,0.11103255972182524,0.2719449064826516,0.0,1.0,1.0,True,context1.flower.pict.hotel.,False,1.0,0.4903614345378561,0.3,0.3,3.0,1.0659569214139755,0.8684768976640058
61,5702,52,car.pict,nan,high,old,test,62,1450,fake,high,high,high,high,2.5,high3,fam,0.0,1.0,0.0,1.0,2950,449.512,context1,1.0,context1.car.pict.nan.,0.11226931594866164,0.2742226925229086,0.0,1.0,1.0,True,context1.car.pict.record.,False,1.0,0.49195588476603597,0.3,0.3,3.0,1.0632962766511542,0.8824166566828149
64,5705,52,pineapple.pict,nan,high,old,test,65,1788,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,3288,458.215,context1,0.0,context1.pineapple.pict.nan.,0.10738778761308564,0.2660519398455729,0.0,1.0,1.0,True,context1.pineapple.pict.column.,False,1.0,0.486236357891901,0.3,0.3,3.0,1.0728811422858535,0.8209561507569612
65,5706,52,bowl.pict,nan,high,old,test,66,1488,fake,high,high,high,high,3.5,high4,fam,0.0,1.0,0.0,1.0,2988,461.503,context1,1.0,context1.bowl.pict.nan.,0.11129126058138356,0.27297270401316454,0.0,1.0,1.0,True,context1.bowl.pict.valley.,False,1.0,0.49108089280921513,0.3,0.3,3.0,1.0647563055020255,0.8714832432499344
66,5707,52,spoon.pict,nan,low,old,test,67,1370,fake,high,high,low,low,0.5,high1,new,0.0,0.0,1.0,0.0,2870,464.491,context1,0.0,context1.spoon.pict.nan.,0.10833005807432805,0.26789028424843536,0.0,1.0,1.0,True,context1.spoon.pict.spike.,False,1.0,0.4875231989739047,0.3,0.3,3.0,1.0707153014995356,0.8341694363080725
73,5714,52,lemon.pict,nan,low,old,test,74,1553,fake,low,low,low,low,-3.5,low4,rem,1.0,0.0,0.0,1.0,3053,487.64399999999995,context1,1.0,context1.lemon.pict.nan.,0.10830021693924431,0.26843005139382103,0.0,1.0,1.0,True,context1.lemon.pict.poison.,False,1.0,0.4879010359756747,0.3,0.3,3.0,1.0700815395221637,0.8337608950739097
75,5716,52,bride.pict,nan,low,old,test,76,4353,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,5853,493.998,context1,1.0,context1.bride.pict.nan.,0.10756003263750913,0.26726696954359724,0.0,1.0,1.0,True,context1.bride.pict.warrior.,False,1.0,0.48708687868051803,0.3,0.3,3.0,1.071449700415561,0.8234197401431906
78,5719,52,strawberry2.pict,nan,low,old,test,79,1049,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2549,506.82,context1,1.0,context1.strawberry2.pict.nan.,0.10568680391042803,0.26412494294619326,0.0,1.0,1.0,True,context1.strawberry2.pict.banker.,False,1.0,0.48488746006233524,0.3,0.3,3.0,1.0751573258480747,0.7954791009350397
79,5720,52,squash.pict,nan,high,old,test,80,1754,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,3254,509.36899999999997,context1,1.0,context1.squash.pict.nan.,0.10858348659903978,0.2692578498573222,0.0,1.0,1.0,True,context1.squash.pict.staff.,False,1.0,0.4884804949001255,0.3,0.3,3.0,1.0691061189896844,0.8376128206701303
83,5724,52,dog.pict,nan,high,old,test,84,2996,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,4496,524.316,context1,0.0,context1.dog.pict.nan.,0.10670927857067602,0.26625238236250665,0.0,1.0,1.0,True,context1.dog.pict.corner.,False,1.0,0.4863766676537546,0.3,0.3,3.0,1.0726458093451219,0.8110426280884349
87,5728,52,umbrella.pict,nan,high,old,test,88,998,fake,high,high,high,high,3.5,high4,rem,1.0,0.0,0.0,1.0,2498,538.478,context1,1.0,context1.umbrella.pict.nan.,0.1059341832559057,0.2649932264336635,0.0,1.0,1.0,True,context1.umbrella.pict.hospital.,False,1.0,0.48549525850356445,0.3,0.3,3.0,1.074128396072277,0.7993128811697027
88,5729,52,bottle2.pict,nan,low,old,test,89,1301,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,2801,540.976,context1,1.0,context1.bottle2.pict.nan.,0.10297689734464062,0.2598341151678323,0.0,1.0,1.0,True,context1.bottle2.pict.satin.,False,1.0,0.48188388061748255,0.3,0.3,3.0,1.0802456516449002,0.750710561498722
89,5730,52,apple.pict,nan,low,old,test,90,2316,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,3816,543.7769999999999,context1,1.0,context1.apple.pict.nan.,0.10364924824343318,0.2611162280445429,0.0,1.0,1.0,True,context1.apple.pict.boulder.,False,1.0,0.48278135963117996,0.3,0.3,3.0,1.0787226693163234,0.7622810650140415
90,5731,52,drum2.pict,nan,high,old,test,91,1243,fake,low,low,low,low,-2.5,low3,rem,1.0,0.0,0.0,1.0,2743,547.593,context1,1.0,context1.drum2.pict.nan.,0.10265883566931369,0.25943062674229694,0.0,1.0,1.0,True,context1.drum2.pict.dress.,False,1.0,0.4816014387196078,0.3,0.3,3.0,1.0807282515178733,0.7451344783547686
92,5733,52,pencil.pict,nan,high,old,test,93,1546,fake,low,low,low,nan,-1.5,low2,new,0.0,0.0,1.0,0.0,3046,553.713,context1,0.0,context1.pencil.pict.nan.,0.10118510236908851,0.25687736699092795,0.0,1.0,1.0,True,context1.pencil.pict.ground.,False,1.0,0.47981415689364953,0.3,0.3,3.0,1.0837721179077069,0.7184709752323457
93,5734,52,stove.pict,nan,high,old,test,94,1746,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,3246,556.759,context1,0.0,context1.stove.pict.nan.,0.10151769699681647,0.257505457211833,0.0,1.0,1.0,True,context1.stove.pict.floor.,False,1.0,0.48025382004828304,0.3,0.3,3.0,1.0830217737502783,0.7246042417971428
94,5735,52,pig.pict,nan,low,old,test,95,2096,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,3596,560.005,context1,0.0,context1.pig.pict.nan.,0.1047365932104511,0.26330221557406974,0.0,1.0,1.0,True,context1.pig.pict.crumb.,False,1.0,0.48431155090184874,0.3,0.3,3.0,1.0761314459548137,0.7803531690761432
95,5736,52,table.pict,nan,high,old,test,96,2266,fake,high,high,high,high,3.5,high4,new,0.0,0.0,1.0,0.0,3766,563.601,context1,0.0,context1.table.pict.nan.,0.10402215321271517,0.2620796962096946,0.0,1.0,1.0,True,context1.table.pict.spring.,False,1.0,0.4834557873467862,0.3,0.3,3.0,1.0775806242997494,0.7685691333021774
97,5738,52,cannon.pict,nan,high,old,test,98,1353,fake,low,low,low,high,-1.5,low2,new,0.0,0.0,1.0,0.0,2853,571.3389999999999,context1,0.0,context1.cannon.pict.nan.,0.10164506187349652,0.2579099755716595,0.0,1.0,1.0,True,context1.cannon.pict.college.,False,1.0,0.4805369829001616,0.3,0.3,3.0,1.0825401753363053,0.7269354022116035
98,5739,52,tomato.pict,nan,low,old,test,99,1871,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,3371,574.192,context1,0.0,context1.tomato.pict.nan.,0.10221936925671812,0.25894828700936323,0.0,1.0,1.0,True,context1.tomato.pict.steeple.,False,1.0,0.4812638009065542,0.3,0.3,3.0,1.0813012117245955,0.7373239170523865
101,5742,52,grapes.pict,nan,low,old,test,102,1918,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,3418,585.242,context1,0.0,context1.grapes.pict.nan.,0.10080753359638124,0.25654336414561457,0.0,1.0,1.0,True,context1.grapes.pict.singer.,False,1.0,0.4795803549019302,0.3,0.3,3.0,1.0841710871443895,0.7114294821065041
102,5743,52,dice.pict,nan,low,old,test,103,2752,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,4252,588.66,context1,1.0,context1.dice.pict.nan.,0.10014070236554694,0.2553816582698313,0.0,1.0,1.0,True,context1.dice.pict.pendulum.,False,1.0,0.4787671607888818,0.3,0.3,3.0,1.085560393627022,0.6987946640999977
106,5747,52,violin.pict,nan,low,old,test,107,2472,fake,low,low,low,low,-2.5,low3,fam,0.0,1.0,0.0,1.0,3972,602.8349999999999,context1,1.0,context1.violin.pict.nan.,0.10099313587978839,0.2570583038092135,0.0,1.0,1.0,True,context1.violin.pict.alley.,False,1.0,0.47994081266644945,0.3,0.3,3.0,1.0835566089387965,0.7149012475624386
107,5748,52,avocado.pict,nan,low,old,test,108,1273,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2773,606.807,context1,1.0,context1.avocado.pict.nan.,0.09870888216624187,0.25296658724034227,0.0,1.0,1.0,True,context1.avocado.pict.vault.,False,1.0,0.4770766110682395,0.3,0.3,3.0,1.088455776402647,0.6708595760297298
108,5749,52,pot2.pict,nan,low,old,test,109,2755,fake,low,low,nan,nan,-0.5,low1,new,0.0,0.0,1.0,0.0,4255,609.5799999999999,context1,0.0,context1.pot2.pict.nan.,0.09834153941650735,0.2523024176266939,0.0,1.0,1.0,True,context1.pot2.pict.moisture.,False,1.0,0.4766116923386857,0.3,0.3,3.0,1.089252168665261,0.6635276478474519
111,5752,52,sock.pict,nan,high,old,test,112,1518,fake,low,low,low,low,-3.5,low4,new,0.0,0.0,1.0,0.0,3018,620.598,context1,0.0,context1.sock.pict.nan.,0.10029588722182792,0.25593162776181716,0.0,1.0,1.0,True,context1.sock.pict.mouth.,False,1.0,0.47915213943327195,0.3,0.3,3.0,1.084901788879706,0.7017572211808109
113,5754,52,guitar.pict,nan,low,old,test,114,3527,fake,low,low,high,low,-0.5,low1,fam,0.0,1.0,0.0,1.0,5027,626.136,context1,1.0,context1.guitar.pict.nan.,0.09845386005452557,0.25263800247821183,0.0,1.0,1.0,True,context1.guitar.pict.stair.,False,1.0,0.47684660173474824,0.3,0.3,3.0,1.0888483084861484,0.6657762661850136
114,5755,52,stethoscope.pict,nan,low,old,test,115,5790,fake,low,low,high,low,-0.5,low1,new,0.0,0.0,1.0,0.0,7290,631.163,context1,0.0,context1.stethoscope.pict.nan.,0.09882432649026762,0.253385014392884,0.0,1.0,1.0,True,context1.stethoscope.pict.leaflet.,False,1.0,0.47736951007501877,0.3,0.3,3.0,1.087953823855009,0.6731504315265358
115,5756,52,piano.pict,nan,low,old,test,116,3560,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,5060,638.453,context1,1.0,context1.piano.pict.nan.,0.10049382704452554,0.2564105569264805,0.0,1.0,1.0,True,context1.piano.pict.harness.,False,1.0,0.47948738984853634,0.3,0.3,3.0,1.0843307352498295,0.7055166116194328
119,5760,52,keyboard.pict,nan,high,old,test,120,3156,fake,high,high,low,high,0.5,high1,new,0.0,0.0,1.0,0.0,4656,651.845,context1,0.0,context1.keyboard.pict.nan.,0.09689633611780668,0.24999576698755224,0.0,1.0,1.0,True,context1.keyboard.pict.office.,False,1.0,0.47499703689128653,0.3,0.3,3.0,1.092029293407517,0.6340976538680346
40,5801,53,piano.pict,nan,low,old,test,41,1660,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,3160,379.931,context1,1.0,context1.piano.pict.nan.,0.11237580423755161,0.26586015066658125,0.0,1.0,1.0,True,context1.piano.pict.poster.,False,1.0,0.4962376324602483,0.3,0.3,3.0,1.0561934976367797,0.8835660639407219
41,5802,53,pumpkins.pict,nan,low,old,test,42,1121,fake,low,low,high,high,-0.5,low1,new,0.0,0.0,1.0,0.0,2621,383.09099999999995,context1,0.0,context1.pumpkins.pict.nan.,0.11712793134996066,0.2784096793876177,0.0,1.0,1.0,True,context1.pumpkins.pict.leaflet.,False,1.0,0.4948867755713323,0.3,0.3,3.0,1.058426588884813,0.9270317458807935
42,5803,53,muffin.pict,nan,high,old,test,43,855,fake,high,high,low,high,0.5,high1,rem,1.0,0.0,0.0,1.0,2355,385.712,context1,1.0,context1.muffin.pict.nan.,0.11793930027483467,0.2800656143954788,0.0,1.0,1.0,True,context1.muffin.pict.board.,False,1.0,0.4960459300768351,0.3,0.3,3.0,1.0565062383277475,0.933011718741496
43,5804,53,spoon.pict,nan,low,old,test,44,960,fake,high,high,high,low,1.5,high2,new,0.0,0.0,1.0,0.0,2460,388.06699999999995,context1,0.0,context1.spoon.pict.nan.,0.11524424093608086,0.27579798897882407,0.0,1.0,1.0,True,context1.spoon.pict.pendulum.,False,1.0,0.4930585922851768,0.3,0.3,3.0,1.0614577740587754,0.9115826466680205
45,5806,53,pencil.pict,nan,low,old,test,46,1294,fake,low,low,low,high,-1.5,low2,rem,1.0,0.0,0.0,1.0,2794,392.858,context1,1.0,context1.pencil.pict.nan.,0.10478754219671944,0.2499012390528674,0.0,1.0,1.0,True,context1.pencil.pict.napkin.,False,1.0,0.49614188749442134,0.3,0.3,3.0,1.0563458424702898,0.7811801556453458
48,5809,53,briefcase.pict,nan,high,old,test,49,1193,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,2693,400.41799999999995,context1,1.0,context1.briefcase.pict.nan.,0.11275378317666476,0.2729022312643816,0.0,1.0,1.0,True,context1.briefcase.pict.staff.,False,1.0,0.49103156188506714,0.3,0.3,3.0,1.064835017999357,0.8875814515526003
51,5812,53,corn.pict,nan,high,old,test,52,849,fake,low,low,high,low,-0.5,low1,fam,0.0,1.0,0.0,1.0,2349,408.60699999999997,context1,1.0,context1.corn.pict.nan.,0.11163925078471923,0.27165712673809955,0.0,1.0,1.0,True,context1.corn.pict.hospital.,False,1.0,0.49015998871666966,0.3,0.3,3.0,1.0662927528530508,0.8754514855598976
52,5813,53,pepper.pict,nan,high,old,test,53,786,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2286,410.95599999999996,context1,1.0,context1.pepper.pict.nan.,0.11299227903435455,0.2741144616926198,0.0,1.0,1.0,True,context1.pepper.pict.railroad.,False,1.0,0.4918801231848339,0.3,0.3,3.0,1.0634197216476688,0.8900636002527735
53,5814,53,stove.pict,nan,high,old,test,54,656,fake,low,low,high,low,-0.5,low1,rem,1.0,0.0,0.0,1.0,2156,413.24199999999996,context1,1.0,context1.stove.pict.nan.,0.11394564588588739,0.275909047750369,0.0,1.0,1.0,True,context1.stove.pict.mouth.,False,1.0,0.49313633342525826,0.3,0.3,3.0,1.0613280276870178,0.8995927193490273
56,5817,53,bottle2.pict,nan,high,old,test,57,879,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2379,420.25899999999996,context1,1.0,context1.bottle2.pict.nan.,0.1110268364489735,0.2714570924362799,0.0,1.0,1.0,True,context1.bottle2.pict.husband.,False,1.0,0.4900199647053959,0.3,0.3,3.0,1.066527477757823,0.8684098435441312
58,5819,53,cat.pict,nan,low,old,test,59,831,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2331,424.887,context1,1.0,context1.cat.pict.nan.,0.11087483832818286,0.27137746880464525,0.0,1.0,1.0,True,context1.cat.pict.bouquet.,False,1.0,0.4899642281632516,0.3,0.3,3.0,1.0666185242237427,0.866620388804097
61,5822,53,duck.pict,nan,high,old,test,62,803,fake,high,high,low,high,0.5,high1,fam,0.0,1.0,0.0,1.0,2303,432.22799999999995,context1,1.0,context1.duck.pict.nan.,0.11390818405582205,0.277109950210774,0.0,1.0,1.0,True,context1.duck.pict.crowd.,False,1.0,0.49397696514754175,0.3,0.3,3.0,1.0599344365009582,0.8992300366399191
64,5825,53,watermelon.pict,nan,high,old,test,65,862,fake,high,high,high,low,1.5,high2,rem,1.0,0.0,0.0,1.0,2362,438.935,context1,1.0,context1.watermelon.pict.nan.,0.11281846823896406,0.27541999546342955,0.0,1.0,1.0,True,context1.watermelon.pict.shoulder.,False,1.0,0.4927939968244006,0.3,0.3,3.0,1.0618961460935137,0.8882585854053573
67,5828,53,shoes.pict,nan,low,old,test,68,929,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2429,446.258,context1,1.0,context1.shoes.pict.nan.,0.10405354299408491,0.2555468567009831,0.0,1.0,1.0,True,context1.shoes.pict.caravan.,False,1.0,0.4908706809465158,0.3,0.3,3.0,1.065103691693905,0.7690941743919346
70,5831,53,umbrella.pict,nan,low,old,test,71,914,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2414,453.669,context1,1.0,context1.umbrella.pict.nan.,0.08422405064538425,0.20651240199687795,0.0,1.0,1.0,True,context1.umbrella.pict.residue.,False,1.0,0.4923289793887713,0.3,0.3,3.0,1.062672346458993,0.36191108135999306
75,5836,53,drum2.pict,nan,high,old,test,76,711,fake,low,low,low,high,-1.5,low2,fam,0.0,1.0,0.0,1.0,2211,465.15999999999997,context1,1.0,context1.drum2.pict.nan.,0.10691467964743707,0.2661548979372849,0.0,1.0,1.0,True,context1.drum2.pict.corner.,False,1.0,0.48630842855609935,0.3,0.3,3.0,1.072757643972592,0.8140787810071688
78,5839,53,salad.pict,nan,low,old,test,79,1551,fake,high,high,low,nan,0.5,high1,fam,0.0,1.0,0.0,1.0,3051,472.58,context1,1.0,context1.salad.pict.nan.,0.1057561428424062,0.2643502731236198,0.0,1.0,1.0,True,context1.salad.pict.satin.,False,1.0,0.48504519118653383,0.3,0.3,3.0,1.0748900022448595,0.7965580584146796
81,5842,53,strawberry2.pict,nan,low,old,test,82,895,fake,high,high,low,low,0.5,high1,fam,0.0,1.0,0.0,1.0,2395,479.91799999999995,context1,1.0,context1.strawberry2.pict.nan.,0.10716666911099046,0.2669426958884244,0.0,1.0,1.0,True,context1.strawberry2.pict.spike.,False,1.0,0.4868598871218971,0.3,0.3,3.0,1.0718277276148482,0.8177620005262629
82,5843,53,stethoscope.pict,nan,high,old,test,83,906,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2406,482.313,context1,1.0,context1.stethoscope.pict.nan.,0.1062342373053369,0.265399978824134,0.0,1.0,1.0,True,context1.stethoscope.pict.station.,False,1.0,0.4857799851768938,0.3,0.3,3.0,1.0736485296028604,0.8039046360623847
83,5844,53,guitar.pict,nan,low,old,test,84,702,fake,high,high,high,high,2.5,high3,fam,0.0,1.0,0.0,1.0,2202,484.719,context1,1.0,context1.guitar.pict.nan.,0.10879899179823242,0.26998126807197925,0.0,1.0,1.0,True,context1.guitar.pict.monkey.,False,1.0,0.48898688765038545,0.3,0.3,3.0,1.0682561446853516,0.8405040534406757
84,5845,53,cup.pict,nan,high,old,test,85,1022,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2522,486.921,context1,1.0,context1.cup.pict.nan.,0.10604332001970936,0.2651422699464839,0.0,1.0,1.0,True,context1.cup.pict.column.,False,1.0,0.4855995889625387,0.3,0.3,3.0,1.073951904139451,0.8009904302704796
85,5846,53,computer.pict,nan,high,old,test,86,1457,fake,low,low,high,high,-0.5,low1,fam,0.0,1.0,0.0,1.0,2957,489.443,context1,1.0,context1.computer.pict.nan.,0.10853793741821952,0.2696525212152426,0.0,1.0,1.0,True,context1.computer.pict.dinner.,False,1.0,0.48875676485066977,0.3,0.3,3.0,1.0686425147677479,0.836997389733112
86,5847,53,raspberry.pict,nan,low,old,test,87,1033,fake,low,low,high,high,-0.5,low1,rem,1.0,0.0,0.0,1.0,2533,492.4,context1,1.0,context1.raspberry.pict.nan.,0.10482246880146603,0.26317299769236147,0.0,1.0,1.0,True,context1.raspberry.pict.wallet.,False,1.0,0.484221098384653,0.3,0.3,3.0,1.0762838801218193,0.781746035827362
89,5850,53,mushroom.pict,nan,low,old,test,90,1008,fake,high,high,high,low,1.5,high2,fam,0.0,1.0,0.0,1.0,2508,499.42199999999997,context1,1.0,context1.mushroom.pict.nan.,0.10428214920193851,0.2622895701281227,0.0,1.0,1.0,True,context1.mushroom.pict.nozzle.,False,1.0,0.4836026990896859,0.3,0.3,3.0,1.0773283665487279,0.7728978311170462
91,5852,53,calculator.pict,nan,low,old,test,92,801,fake,high,high,high,high,2.5,high3,rem,1.0,0.0,0.0,1.0,2301,504.86499999999995,context1,1.0,context1.calculator.pict.nan.,0.10614644420529211,0.26576193336231196,0.0,1.0,1.0,True,context1.calculator.pict.knuckle.,False,1.0,0.4860333533536183,0.3,0.3,3.0,1.073223204209934,0.8025677696620908
92,5853,53,pineapple.pict,nan,high,old,test,93,673,fake,high,high,low,low,0.5,high1,rem,1.0,0.0,0.0,1.0,2173,507.166,context1,1.0,context1.pineapple.pict.nan.,0.10686817781412662,0.26701935574644464,0.0,1.0,1.0,True,context1.pineapple.pict.paper.,False,1.0,0.4869135490225112,0.3,0.3,3.0,1.0717381654516398,0.8133940729233519
