,subject,group,condition,list,stim1,stim2,free_recall_acc,cued_recall_acc,cue_type,trial,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_consec_value,cue_type_consec_lab,procedure,testtria,response,duration,extra,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
54,1,a,control,contextd1,jahrhundert,nan,0,1,tbr,55,tbf,tbf,tbr,tbr,-1.5,tbf2,test,7,stern,3000,0,150.001,jahrhundert.nan.contextd1.,0.86698619,1.180068644,0.393847699,0,1,0.986506387,TRUE,jahrhundert.stern.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783393138,0.405746452,0.231088248
55,1,a,control,contextd1,führung,nan,0,1,tbr,56,tbr,tbr,tbf,tbr,1.5,tbr2,test,8,wandern,3000,0,153.001,führung.nan.contextd1.,0.792566666,0.199391794,0.312959054,0,1,0.987615149,TRUE,führung.wandern.contextd1.,FALSE,1,0.578003655,0.3,0.3,3,0.780423744,0.270908094,0.153265517
56,1,a,control,contextd1,düne,nan,1,1,tbr,57,tbf,tbr,tbr,tbf,-0.5,tbf1,test,9,arena,3000,0,156.001,düne.nan.contextd1.,0.873434569,1.294559428,0.399253271,0,1,0.988440425,TRUE,düne.arena.contextd1.,FALSE,1,0.57947729,0.3,0.3,3,0.778537358,0.418276533,0.24142348
57,1,a,control,contextd1,punkt,nan,0,0,tbr,58,tbr,tbf,tbr,tbf,0.5,tbr1,test,10,nan,3000,0,159.001,punkt.nan.contextd1.,0.864831394,1.125432169,0.393847699,0,1,0.989084054,TRUE,punkt.woche.contextd1.,FALSE,1,0.575693389,0.3,0.3,3,0.783360972,0.401580151,0.226244544
58,1,a,control,contextd1,menge,nan,0,1,tbr,59,tbf,nan,nan,nan,-0.5,tbf1,test,11,ziegel,3000,0,162.001,menge.nan.contextd1.,0.838009308,0.736556452,0.376111743,0,1,0.989604591,TRUE,menge.ziegel.contextd1.,FALSE,1,0.56327822,0.3,0.3,3,0.799510014,0.350793578,0.193469588
59,1,a,control,contextd1,gesicht,nan,1,1,tbr,60,tbr,tbf,tbr,tbf,0.5,tbr1,test,12,verwaltung,3000,0,165.001,gesicht.nan.contextd1.,0.82812902,0.477805443,0.355891878,0,1,0.990037839,TRUE,gesicht.verwaltung.contextd1.,FALSE,1,0.57947729,0.3,0.3,3,0.778519782,0.332685384,0.173358838
48,1,a,control,contextd2,gedanke,nan,0,0,tbr,49,tbf,tbr,tbf,tbr,-0.5,tbf1,test,1,nan,3000,60000,132.001,gedanke.nan.contextd2.,0.935891517,3.691260718,0.436840088,0,1,0.895150491,TRUE,gedanke.linie.contextd2.,FALSE,1,0.605788061,0.3,0.3,3,0.751693663,0.542024763,0.500124509
49,1,a,control,contextd2,gestalt,nan,1,1,tbr,50,tbf,tbf,nan,nan,-1.5,tbf2,test,2,karte,3000,0,135.001,gestalt.nan.contextd2.,0.866813953,1.212451773,0.390496195,0,1,0.950832706,TRUE,gestalt.karte.contextd2.,FALSE,1,0.573347336,0.3,0.3,3,0.787552905,0.405413033,0.233986217
50,1,a,control,contextd2,folge,nan,0,0,tbr,51,tbr,tbr,tbf,tbf,1.5,tbr2,test,3,nan,3000,0,138.001,folge.nan.contextd2.,0.8088911,0.262555745,0.320363583,0,1,0.969979919,TRUE,folge.kabel.contextd2.,FALSE,1,0.587521254,0.3,0.3,3,0.768803587,0.298554385,0.157683029
51,1,a,control,contextd2,literatur,nan,0,1,tbr,52,tbf,tbr,tbr,tbr,-0.5,tbf1,test,4,wirklichkeit,3000,0,141.001,literatur.nan.contextd2.,0.906151849,2.180675061,0.417505601,0,1,0.978226674,TRUE,literatur.wirklichkeit.contextd2.,FALSE,1,0.595204162,0.3,0.3,3,0.759096168,0.482870381,0.329183283
52,1,a,control,contextd2,preis,nan,0,0,tbr,53,tbf,tbf,tbr,tbr,-1.5,tbf2,test,5,nan,3000,0,144.001,preis.nan.contextd2.,0.879435468,1.451926166,0.401167632,0,1,0.982434584,TRUE,preis.schwierigkeit.contextd2.,FALSE,1,0.580817343,0.3,0.3,3,0.776926276,0.430012367,0.256029496
53,1,a,control,contextd2,schicksal,nan,0,1,tbr,54,tbr,tbf,tbr,tbf,0.5,tbr1,test,6,weise,3000,0,147.001,schicksal.nan.contextd2.,0.866467272,0.889522298,0.378492894,0,1,0.984888278,TRUE,schicksal.weise.contextd2.,FALSE,1,0.597133686,0.3,0.3,3,0.756615437,0.404742128,0.206001278
54,1,a,control,contextd2,verhandlung,nan,0,0,tbr,55,tbr,tbf,tbf,tbr,0.5,tbr1,test,7,nan,3000,0,150.001,verhandlung.nan.contextd2.,0.874926046,1.337741747,0.399253271,0,1,0.986475603,TRUE,verhandlung.westen.contextd2.,FALSE,1,0.57947729,0.3,0.3,3,0.778562554,0.421187023,0.245385841
55,1,a,control,contextd2,wein,nan,0,1,tbr,56,tbr,tbr,tbf,tbf,1.5,tbr2,test,8,unterführung,3000,0,153.001,wein.nan.contextd2.,0.861291314,1.073738525,0.390496195,0,1,0.987587512,TRUE,wein.unterführung.contextd2.,FALSE,1,0.573347336,0.3,0.3,3,0.786395822,0.394759833,0.221715019
56,1,a,control,contextd2,einheit,nan,0.5,0,tbr,57,tbf,tbf,tbr,tbr,-1.5,tbf2,test,9,nan,3000,0,156.001,einheit.nan.contextd2.,0.876234607,1.353199937,0.401167632,0,1,0.988415181,TRUE,einheit.erklärung.contextd2.,FALSE,1,0.580817343,0.3,0.3,3,0.776837151,0.423744123,0.246812716
57,1,a,control,contextd2,bürger,nan,1,1,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,philosophie,3000,0,159.001,bürger.nan.contextd2.,0.852981952,0.934272559,0.385798383,0,1,0.989060714,TRUE,bürger.philosophie.contextd2.,FALSE,1,0.570058868,0.3,0.3,3,0.790635177,0.378880577,0.209756511
58,1,a,control,contextd2,nähe,nan,0,0,tbr,59,tbr,tbf,tbf,tbr,0.5,tbr1,test,11,verbindung,3000,0,162.001,nähe.nan.contextd2.,0.835167231,0.557824433,0.362315814,0,1,0.989582818,TRUE,nähe.computer.contextd2.,FALSE,1,0.57947729,0.3,0.3,3,0.778524523,0.345547677,0.179430975
59,1,a,control,contextd2,sohn,nan,0,1,tbr,60,tbf,tbf,tbf,tbr,-2.5,tbf3,test,12,angeklagte,3000,0,165.001,sohn.nan.contextd2.,0.845325818,0.822390325,0.381447959,0,1,0.990017391,TRUE,sohn.angeklagte.contextd2.,FALSE,1,0.567013572,0.3,0.3,3,0.794596248,0.364427764,0.200443261
48,2,b,reh,contexta1,rat,nan,1,1,tbr,49,tbr,tbf,tbr,tbr,0.5,tbr1,test,1,stein,3000,60000,132.001,rat.nan.contexta1.,0.878338657,1.466540173,0.397397256,0,1,0.895237638,TRUE,rat.stein.contexta1.,FALSE,1,0.578178079,0.3,0.3,3,0.785733678,0.427862411,0.257408912
49,2,b,reh,contexta1,kind,nan,1,1,tbr,50,tbf,nan,nan,nan,-0.5,tbf1,test,2,gericht,3000,0,135.001,kind.nan.contexta1.,0.864428111,1.167712603,0.388888509,0,1,0.950882614,TRUE,kind.gericht.contexta1.,FALSE,1,0.572221956,0.3,0.3,3,0.78900353,0.400801627,0.229987807
50,2,b,reh,contexta1,kritik,nan,0,0,tbr,51,tbr,tbr,tbf,tbf,1.5,tbr2,test,3,nan,3000,0,138.001,kritik.nan.contexta1.,0.799888463,0.229606392,0.314706298,0,1,0.970017409,TRUE,kritik.buch.contexta1.,FALSE,1,0.582451843,0.3,0.3,3,0.775161301,0.283149052,0.15536831
51,2,b,reh,contexta1,hand,nan,1,1,tbr,52,tbr,tbf,nan,nan,0.5,tbr1,test,4,planet,3000,0,141.001,hand.nan.contexta1.,0.859959144,1.073884055,0.387323246,0,1,0.978258863,TRUE,hand.planet.contexta1.,FALSE,1,0.571126272,0.3,0.3,3,0.7894303,0.392201481,0.221727698
52,2,b,reh,contexta1,kosten,nan,0,1,tbr,53,tbr,tbf,tbf,tbr,0.5,tbr1,test,5,jahr,3000,0,144.001,kosten.nan.contexta1.,0.873018123,1.304544915,0.396518222,0,1,0.982463987,TRUE,kosten.jahr.contexta1.,FALSE,1,0.578178079,0.3,0.3,3,0.780280113,0.417464665,0.242336636
53,2,b,reh,contexta1,ausdruck,nan,1,1,tbr,54,tbf,tbr,tbf,tbf,-0.5,tbf1,test,6,bruder,3000,0,147.001,ausdruck.nan.contexta1.,0.912451072,2.446290756,0.424476695,0,1,0.984915929,TRUE,ausdruck.bruder.contexta1.,FALSE,1,0.597133686,0.3,0.3,3,0.75661501,0.495412476,0.357792664
54,2,b,reh,contexta1,welt,nan,0,0,tbr,55,tbf,tbf,tbr,tbr,-1.5,tbf2,test,7,nan,3000,0,150.001,welt.nan.contexta1.,0.874926046,1.337741747,0.399253271,0,1,0.986501981,TRUE,welt.willen.contexta1.,FALSE,1,0.57947729,0.3,0.3,3,0.778562189,0.421187023,0.245385841
55,2,b,reh,contexta1,stamm,nan,0.5,0,tbr,56,tbf,tbf,tbf,tbf,-2.5,tbf3,test,8,lehne,3000,0,153.001,stamm.nan.contexta1.,0.895794287,1.855056959,0.414098111,0,1,0.987612869,TRUE,stamm.garten.contexta1.,FALSE,1,0.589868677,0.3,0.3,3,0.765503123,0.462290486,0.295443976
56,2,b,reh,contexta1,zustand,nan,1,1,tbr,57,tbf,tbr,tbr,tbf,-0.5,tbf1,test,9,schnee,3000,0,156.001,zustand.nan.contexta1.,0.849307145,0.885777068,0.382862442,0,1,0.988439661,TRUE,zustand.schnee.contexta1.,FALSE,1,0.568003709,0.3,0.3,3,0.793319332,0.371920918,0.205688814
57,2,b,reh,contexta1,ozean,nan,0.5,1,tbr,58,tbr,tbf,tbf,tbr,0.5,tbr1,test,10,lehne,3000,0,159.001,ozean.nan.contexta1.,0.830717625,0.522912249,0.358917214,0,1,0.989084407,TRUE,ozean.lehne.contexta1.,FALSE,1,0.576917468,0.3,0.3,3,0.781793418,0.337394174,0.176765447
58,2,b,reh,contexta1,tatsache,nan,0.5,0,tbr,59,tbr,tbr,tbr,tbf,2.5,tbr3,test,11,nan,3000,0,162.001,tatsache.nan.contexta1.,0.686874893,0.021724887,0.214881544,0,1,0.989605788,TRUE,tatsache.schläger.contexta1.,FALSE,1,0.512552107,0.3,0.3,3,0.870355526,0.127607005,0.141283564
59,2,b,reh,contexta1,gegenstand,nan,1,1,tbr,60,tbf,tbf,tbr,tbr,-1.5,tbf2,test,12,pferd,3000,0,165.001,gegenstand.nan.contexta1.,0.849556911,0.878606338,0.384312035,0,1,0.990039685,TRUE,gegenstand.pferd.contexta1.,FALSE,1,0.569018425,0.3,0.3,3,0.791978384,0.372392652,0.205091347
48,2,b,reh,contexta2,tür,nan,1,1,tbr,49,tbf,tbf,tbf,tbr,-2.5,tbf3,test,1,theorie,3000,60000,132.001,tür.nan.contexta2.,0.914001863,2.591753875,0.421720232,0,1,0.898152604,TRUE,tür.theorie.contexta2.,FALSE,1,0.595204162,0.3,0.3,3,0.764156689,0.498501359,0.373818756
49,2,b,reh,contexta2,tanne,nan,0,0,tbr,50,tbf,tbf,tbr,tbr,-1.5,tbf2,test,2,nan,3000,0,135.001,tanne.nan.contexta2.,0.874364902,1.366016011,0.395596382,0,1,0.952167338,TRUE,tanne.geige.contexta2.,FALSE,1,0.576917468,0.3,0.3,3,0.78290217,0.420091483,0.247999069
50,2,b,reh,contexta2,antrag,nan,0,0,tbr,51,tbr,tbr,nan,nan,1.5,tbr2,test,3,nan,3000,0,138.001,antrag.nan.contexta2.,0.8632978,1.139033354,0.388888509,0,1,0.970735943,TRUE,antrag.sport.contexta2.,FALSE,1,0.572221956,0.3,0.3,3,0.788207996,0.398621714,0.227444944
51,2,b,reh,contexta2,wort,nan,0,0,tbr,52,tbr,tbf,tbr,tbr,0.5,tbr1,test,4,nan,3000,0,141.001,wort.nan.contexta2.,0.839804501,0.585639764,0.358708782,0,1,0.978731104,TRUE,wort.anwendung.contexta2.,FALSE,1,0.583629939,0.3,0.3,3,0.773448313,0.354121938,0.18157265
52,2,b,reh,contexta2,feind,nan,0,0,tbr,53,tbf,tbf,tbf,tbf,-2.5,tbf3,test,5,nan,3000,0,144.001,feind.nan.contexta2.,0.921862882,2.862175903,0.430367839,0,1,0.982809539,TRUE,feind.bewusstsein.contexta2.,FALSE,1,0.601257487,0.3,0.3,3,0.751654055,0.514156543,0.404179379
53,2,b,reh,contexta2,gefühl,nan,0,0,tbr,54,tbr,nan,nan,nan,0.5,tbr1,test,6,nan,3000,0,147.001,gefühl.nan.contexta2.,0.851554771,0.93067775,0.382862442,0,1,0.985187291,TRUE,gefühl.wert.contexta2.,FALSE,1,0.568003709,0.3,0.3,3,0.793363182,0.376172854,0.209453373
54,2,b,reh,contexta2,natur,nan,0,0,tbr,55,tbf,tbr,tbf,tbf,-0.5,tbf1,test,7,nan,3000,0,150.001,natur.nan.contexta2.,0.862048379,1.091771858,0.390496195,0,1,0.986725386,TRUE,natur.blick.contexta2.,FALSE,1,0.573347336,0.3,0.3,3,0.786407144,0.396215763,0.223289231
55,2,b,reh,contexta2,erfahrung,nan,0,0,tbr,56,tbr,tbf,tbr,tbf,0.5,tbr1,test,8,nan,3000,0,153.001,erfahrung.nan.contexta2.,0.855592563,0.947217986,0.384797443,0,1,0.987802881,TRUE,erfahrung.sand.contexta2.,FALSE,1,0.573347336,0.3,0.3,3,0.786393113,0.38384889,0.210850291
56,2,b,reh,contexta2,kopf,nan,0,0,tbr,57,tbr,tbr,tbf,tbr,1.5,tbr2,test,9,nan,3000,0,156.001,kopf.nan.contexta2.,0.805370386,0.31376408,0.335287807,0,1,0.988605088,TRUE,kopf.leitung.contexta2.,FALSE,1,0.573347336,0.3,0.3,3,0.786383438,0.292484396,0.161325192
57,2,b,reh,contexta2,organisation,nan,0.5,0,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,nan,3000,0,159.001,organisation.nan.contexta2.,0.845839966,0.681139975,0.370549931,0,1,0.989230952,TRUE,organisation.statue.contexta2.,FALSE,1,0.582200674,0.3,0.3,3,0.775078097,0.36539259,0.189046857
59,2,b,reh,contexta2,kreis,nan,0,0,tbr,60,tbf,tbr,tbr,tbr,-0.5,tbf1,test,12,nan,3000,0,165.001,kreis.nan.contexta2.,0.856299654,0.976501242,0.388888509,0,1,0.990159042,TRUE,kreis.erkenntnis.contexta2.,FALSE,1,0.572221956,0.3,0.3,3,0.7878197,0.385197902,0.213336785
48,2,b,att,contextb1,schwester,nan,0.5,0,tbr,49,tbr,tbf,tbf,tbr,0.5,tbr1,test,1,nan,3000,60000,132.001,schwester.nan.contextb1.,0.902887513,2.168349728,0.414098111,0,1,0.895073439,TRUE,schwester.entwicklung.contextb1.,FALSE,1,0.589868677,0.3,0.3,3,0.771053054,0.476376792,0.327878147
49,2,b,att,contextb1,gesetz,nan,1,1,tbr,50,tbf,tbr,tbr,tbr,-0.5,tbf1,test,2,fräulein,3000,0,135.001,gesetz.nan.contextb1.,0.924940093,2.982393013,0.428747862,0,1,0.950803734,TRUE,gesetz.fräulein.contextb1.,FALSE,1,0.603467369,0.3,0.3,3,0.750084256,0.520280189,0.417876144
50,2,b,att,contextb1,wagen,nan,0,0,tbr,51,tbf,tbf,tbf,tbf,-2.5,tbf3,test,3,nan,3000,0,138.001,wagen.nan.contextb1.,0.875878005,1.38926061,0.397397256,0,1,0.96996782,TRUE,wagen.decke.contextb1.,FALSE,1,0.578178079,0.3,0.3,3,0.780583996,0.423046953,0.250158505
51,2,b,att,contextb1,soldat,nan,1,1,tbr,52,tbf,tbr,tbf,tbr,-0.5,tbf1,test,4,bericht,3000,0,141.001,soldat.nan.contextb1.,0.902846858,2.120743954,0.416538821,0,1,0.978221919,TRUE,soldat.bericht.contextb1.,FALSE,1,0.591577175,0.3,0.3,3,0.763553699,0.476295954,0.322856978
52,2,b,att,contextb1,zukunft,nan,0,0,tbr,53,tbf,nan,nan,nan,-0.5,tbf1,test,5,freiheit,3000,0,144.001,zukunft.nan.contextb1.,0.854562928,0.980898832,0.384312035,0,1,0.982433552,TRUE,zukunft.hilfe.contextb1.,FALSE,1,0.569018425,0.3,0.3,3,0.79208542,0.381887037,0.213711663
53,2,b,att,contextb1,mutter,nan,1,1,tbr,54,tbr,tbf,tbr,tbf,0.5,tbr1,test,6,papier,3000,0,147.001,mutter.nan.contextb1.,0.852503226,0.715704482,0.369179833,0,1,0.984889354,TRUE,mutter.papier.contextb1.,FALSE,1,0.589868677,0.3,0.3,3,0.765541409,0.377971642,0.191798058
54,2,b,att,contextb1,nation,nan,0,0,tbr,55,tbf,tbf,tbr,tbr,-1.5,tbf2,test,7,verfassung,3000,0,150.001,nation.nan.contextb1.,0.874926046,1.337741747,0.399253271,0,1,0.986477966,TRUE,nation.auffassung.contextb1.,FALSE,1,0.57947729,0.3,0.3,3,0.778562521,0.421187023,0.245385841
55,2,b,att,contextb1,gefahr,nan,0,0,tbr,56,tbr,tbr,tbf,tbf,1.5,tbr2,test,8,nan,3000,0,153.001,gefahr.nan.contextb1.,0.863724962,1.115655139,0.392148478,0,1,0.987590704,TRUE,gefahr.zahn.contextb1.,FALSE,1,0.574503934,0.3,0.3,3,0.784906328,0.399445169,0.225383869
56,2,b,att,contextb1,schlüssel,nan,0,1,tbr,57,tbr,tbr,tbf,tbr,1.5,tbr2,test,9,weg,3000,0,156.001,schlüssel.nan.contextb1.,0.791831232,0.196191684,0.312959054,0,1,0.988418923,TRUE,schlüssel.weg.contextb1.,FALSE,1,0.578008918,0.3,0.3,3,0.780407184,0.269693309,0.153043914
57,2,b,att,contextb1,schreibtisch,nan,0,0,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,nan,3000,0,159.001,schreibtisch.nan.contextb1.,0.855231909,0.967812285,0.387323246,0,1,0.989064825,TRUE,schreibtisch.stelle.contextb1.,FALSE,1,0.571126272,0.3,0.3,3,0.789249787,0.383161363,0.212597212
58,2,b,att,contextb1,freiheit,nan,0.5,0,tbr,59,tbf,tbr,tbr,tbf,-0.5,tbf1,test,11,zukunft,3000,0,162.001,freiheit.nan.contextb1.,0.869390605,1.204481104,0.397397256,0,1,0.989587178,TRUE,freiheit.reihe.contextb1.,FALSE,1,0.578178079,0.3,0.3,3,0.780178336,0.410408007,0.233271059
59,2,b,att,contextb1,richter,nan,0,0,tbr,60,tbr,tbf,tbr,tbr,0.5,tbr1,test,12,nan,3000,0,165.001,richter.nan.contextb1.,0.830144952,0.455772602,0.353249967,0,1,0.990021915,TRUE,richter.konferenz.contextb1.,FALSE,1,0.586638146,0.3,0.3,3,0.769495925,0.336350229,0.171710145
48,2,b,att,contextb2,falle,nan,1,1,tbr,49,tbr,tbr,tbf,tbf,1.5,tbr2,test,1,heizung,3000,60000,132.001,falle.nan.contextb2.,0.829120741,0.362293815,0.331536199,0,1,0.892880406,TRUE,falle.heizung.contextb2.,FALSE,1,0.600023304,0.3,0.3,3,0.758858692,0.334486302,0.164827079
49,2,b,att,contextb2,darstellung,nan,0,0,tbr,50,tbf,tbr,tbf,tbr,-0.5,tbf1,test,2,nan,3000,0,135.001,darstellung.nan.contextb2.,0.888490154,1.709214577,0.405185628,0,1,0.94986444,TRUE,darstellung.fluss.contextb2.,FALSE,1,0.583629939,0.3,0.3,3,0.774502054,0.447834792,0.280866295
50,2,b,att,contextb2,urteil,nan,0,1,tbr,51,tbf,tbr,tbf,tbr,-0.5,tbf1,test,3,finger,3000,0,138.001,urteil.nan.contextb2.,0.890422572,1.750199753,0.407297198,0,1,0.969464996,TRUE,urteil.finger.contextb2.,FALSE,1,0.585108038,0.3,0.3,3,0.771836888,0.451653327,0.284927674
51,2,b,att,contextb2,beutel,nan,0.5,0,tbr,52,tbr,tbr,tbr,tbr,2.5,tbr3,test,4,fahrrad,3000,0,141.001,beutel.nan.contextb2.,0.710929571,0.027627305,0.21843576,0,1,0.977909055,TRUE,beutel.lenkrad.contextb2.,FALSE,1,0.530364712,0.3,0.3,3,0.844786012,0.154416518,0.141671137
52,2,b,att,contextb2,schüler,nan,0,0,tbr,53,tbf,tbr,tbf,tbr,-0.5,tbf1,test,5,nan,3000,0,144.001,schüler.nan.contextb2.,0.88840899,1.674360222,0.407297198,0,1,0.98221815,TRUE,schüler.leben.contextb2.,FALSE,1,0.585108038,0.3,0.3,3,0.771521875,0.447674512,0.277434611
53,2,b,att,contextb2,person,nan,1,1,tbr,54,tbr,tbf,tbf,tbf,0.5,tbr1,test,6,schule,3000,0,147.001,person.nan.contextb2.,0.86854998,0.997239456,0.384123807,0,1,0.984730659,TRUE,person.schule.contextb2.,FALSE,1,0.591577175,0.3,0.3,3,0.763430426,0.408776772,0.215107997
55,2,b,att,contextb2,winter,nan,0.5,0,tbr,56,tbf,tbf,tbf,tbr,-2.5,tbf3,test,8,nan,3000,0,153.001,winter.nan.contextb2.,0.889090677,1.66703179,0.409483065,0,1,0.987493184,TRUE,winter.marke.contextb2.,FALSE,1,0.586638146,0.3,0.3,3,0.769524992,0.449020949,0.276715686
56,2,b,att,contextb2,freibad,nan,1,1,tbr,57,tbf,tbf,tbf,tbf,-2.5,tbf3,test,9,abfall,3000,0,156.001,freibad.nan.contextb2.,0.851452294,0.916017404,0.384312035,0,1,0.988339415,TRUE,freibad.abfall.contextb2.,FALSE,1,0.569018425,0.3,0.3,3,0.791997177,0.375978661,0.208219787
57,2,b,att,contextb2,opfer,nan,1,1,tbr,58,tbr,tbf,tbf,tbf,0.5,tbr1,test,10,wolke,3000,0,159.001,opfer.nan.contextb2.,0.850786455,0.902696962,0.384312035,0,1,0.988998872,TRUE,opfer.wolke.contextb2.,FALSE,1,0.569018425,0.3,0.3,3,0.791989537,0.374717674,0.207102672
58,2,b,att,contextb2,minister,nan,0,0,tbr,59,tbf,tbr,tbr,tbf,-0.5,tbf1,test,11,rolle,3000,0,162.001,minister.nan.contextb2.,0.85234965,0.921366192,0.385798383,0,1,0.989531739,TRUE,minister.rolle.contextb2.,FALSE,1,0.570058868,0.3,0.3,3,0.790630022,0.377680197,0.20866936
59,2,b,att,contextb2,lackierung,nan,1,1,tbr,60,tbr,tbr,tbr,tbf,2.5,tbr3,test,12,marathon,3000,0,165.001,lackierung.nan.contextb2.,0.69716015,0.024921028,0.221251868,0,1,0.989974827,TRUE,lackierung.marathon.contextb2.,FALSE,1,0.517891453,0.3,0.3,3,0.862528368,0.138645966,0.141493344
48,2,b,reh+att,contextc1,haltung,nan,0.5,0,tbr,49,tbr,tbr,tbf,tbf,1.5,tbr2,test,1,nan,3000,60000,132.001,haltung.nan.contextc1.,0.892923884,1.849210503,0.407297198,0,1,0.892431883,TRUE,haltung.ball.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.777275562,0.45660262,0.294852951
49,2,b,reh+att,contextc1,dame,nan,0,0,tbr,50,tbr,tbr,tbf,tbr,1.5,tbr2,test,2,nan,3000,0,135.001,dame.nan.contextc1.,0.827728431,0.351364697,0.331536199,0,1,0.949648846,TRUE,dame.verfügung.contextc1.,FALSE,1,0.594359372,0.3,0.3,3,0.761184319,0.331959023,0.164034174
50,2,b,reh+att,contextc1,grund,nan,0,0,tbr,51,tbr,tbf,tbf,tbr,0.5,tbr1,test,3,nan,3000,0,138.001,grund.nan.contextc1.,0.896930373,1.941640555,0.411748209,0,1,0.969329613,TRUE,grund.urkunde.contextc1.,FALSE,1,0.588223747,0.3,0.3,3,0.767948725,0.464543903,0.304259859
51,2,b,reh+att,contextc1,kenntnis,nan,0,0,tbr,52,tbf,tbf,nan,nan,-1.5,tbf2,test,4,nan,3000,0,141.001,kenntnis.nan.contextc1.,0.859959144,1.073884055,0.387323246,0,1,0.977808498,TRUE,kenntnis.wase.contextc1.,FALSE,1,0.571126272,0.3,0.3,3,0.789440415,0.392201481,0.221727698
52,2,b,reh+att,contextc1,wissenschaft,nan,0.5,1,tbr,53,tbr,tbr,tbr,tbf,2.5,tbr3,test,5,tasse,3000,0,144.001,wissenschaft.nan.contextc1.,0.720249823,0.03479101,0.230082611,0,1,0.982135669,TRUE,wissenschaft.tasse.contextc1.,FALSE,1,0.5287335,0.3,0.3,3,0.847019204,0.165739592,0.142142496
53,2,b,reh+att,contextc1,entscheidung,nan,1,0,tbr,54,tbr,tbr,tbf,tbf,1.5,tbr2,test,6,nan,3000,0,147.001,entscheidung.nan.contextc1.,0.864727157,0.994446285,0.38450653,0,1,0.984659002,TRUE,entscheidung.tüte.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.771480543,0.401378888,0.214868941
54,2,b,reh+att,contextc1,druck,nan,0,0,tbr,55,tbr,tbf,tbf,tbf,0.5,tbr1,test,7,ball,3000,0,150.001,druck.nan.contextc1.,0.86698619,1.180068644,0.393847699,0,1,0.986291135,TRUE,druck.topf.contextc1.,FALSE,1,0.575693389,0.3,0.3,3,0.783396131,0.405746452,0.231088248
55,2,b,reh+att,contextc1,richtung,nan,1,1,tbr,56,tbf,tbr,tbr,tbr,-0.5,tbf1,test,8,maß,3000,0,153.001,richtung.nan.contextc1.,0.885908455,1.584738405,0.407297198,0,1,0.987434052,TRUE,richtung.maß.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.771440952,0.442740844,0.268705895
56,2,b,reh+att,contextc1,umstand,nan,1,1,tbr,57,tbf,tbf,tbr,tbr,-1.5,tbf2,test,9,socke,3000,0,156.001,umstand.nan.contextc1.,0.870716364,1.24012919,0.397397256,0,1,0.988284378,TRUE,umstand.socken.contextc1.,FALSE,1,0.578178079,0.3,0.3,3,0.780193074,0.41298379,0.236478944
57,2,b,reh+att,contextc1,geist,nan,0,0,tbr,58,tbf,tbf,tbf,tbf,-2.5,tbf3,test,10,haltung,3000,0,159.001,geist.nan.contextc1.,0.855231909,0.967812285,0.387323246,0,1,0.988947164,TRUE,geist.lage.contextc1.,FALSE,1,0.571126272,0.3,0.3,3,0.78925111,0.383161363,0.212597212
58,2,b,reh+att,contextc1,staat,nan,0,1,tbr,59,tbr,tbf,tbr,tbf,0.5,tbr1,test,11,regierung,3000,0,162.001,staat.nan.contextc1.,0.839640578,0.572653794,0.363109804,0,1,0.989482832,TRUE,staat.regierung.contextc1.,FALSE,1,0.585108038,0.3,0.3,3,0.771416775,0.353817551,0.180570796
59,2,b,reh+att,contextc1,größe,nan,1,1,tbr,60,tbf,tbr,tbf,tbr,-0.5,tbf1,test,12,beschreibung,3000,0,165.001,größe.nan.contextc1.,0.8771645,1.356831607,0.40314382,0,1,0.989928339,TRUE,größe.beschreibung.contextc1.,FALSE,1,0.582200674,0.3,0.3,3,0.775070667,0.425563217,0.247148582
48,2,b,reh+att,contextc2,schaden,nan,1,1,tbr,49,tbf,tbr,tbf,tbf,-0.5,tbf1,test,1,bein,3000,60000,132.001,schaden.nan.contextc2.,0.914001863,2.591753875,0.421720232,0,1,0.891753453,TRUE,schaden.bein.contextc2.,FALSE,1,0.595204162,0.3,0.3,3,0.764843992,0.498501359,0.373818756
49,2,b,reh+att,contextc2,liebe,nan,0,0,tbr,50,tbr,tbf,tbr,tbr,0.5,tbr1,test,2,anruf,3000,0,135.001,liebe.nan.contextc2.,0.888490154,1.709214577,0.405185628,0,1,0.949351603,TRUE,liebe.sprache.contextc2.,FALSE,1,0.583629939,0.3,0.3,3,0.774528477,0.447834792,0.280866295
