,subject,cue_type,cued_recall_acc,free_recall_acc,MemCuePostprior2items,MemCuePostprior3items,cue_type_prioritem1,cue_type_prioritem2,cue_type_prioritem3,cue_type_prioritem4,cue_type_prioritem5,cue_type_consec_value,cue_type_consec_lab,stim1,stim2,list,trial,procedure,duration,addedTime,onset,epiname,epiA_cued_recall,epiA_free_recall,epiB,epiS,list.semA,list.semB,relatedNode,retrievedName,sameNode,stim1.semA,stim1.semB,stim2.semA,stim2.semB,wmAvailable,wmSpent,cued_recall_acc_pred,free_recall_acc_pred
58,124,tbr,1,1,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbf,-0.5,tbf1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.840435092,0.397405665,0.367876803,0,1,0.962502502,TRUE,word011.word035.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561643873,0.518083275,0.421780793
59,124,tbf,1,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbf,0.5,tbr1,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.71432657,0.271297143,0.242338268,0,1,0.973267862,TRUE,word012.word036.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413336,0.298442073,0.171227272
60,124,tbf,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbr,-0.5,tbf1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.713781679,0.270752252,0.242338268,0,1,0.967281015,TRUE,word013.word037.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413371,0.297582,0.17040253
61,124,tbr,1,1,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbr,-1.5,tbf2,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.838798488,0.395769061,0.367876803,0,1,0.962432175,TRUE,word014.word038.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561645486,0.515112854,0.41796629
62,124,tbf,1,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbf,0.5,tbr1,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.70766744,0.264638013,0.237246005,0,1,0.974107761,TRUE,word015.word039.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413331,0.288009667,0.161322996
63,124,tbr,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbr,-0.5,tbf1,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.832634615,0.389605188,0.36269345,0,1,0.968679207,TRUE,word016.word040.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561513977,0.503919313,0.403671868
64,124,tbr,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.784410272,0.341380845,0.31493073,0,1,0.977472785,TRUE,word017.word041.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561369276,0.416926245,0.297565069
65,124,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.753092677,0.31006325,0.284057308,0,1,0.981715208,TRUE,word018.word042.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561316366,0.362281661,0.236328151
66,124,tbf,1,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.472961042,0.029931615,0.004353476,0,1,0.984090793,TRUE,word019.word043.context1.,FALSE,1,0.464304454,0.3,0.3,3,0.287098439,0.051769345,0.00845653
67,124,tbr,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbf,-0.5,tbf1,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.830659473,0.387630046,0.362464319,0,1,0.978841581,TRUE,word020.word044.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561351003,0.500331398,0.399117502
68,124,tbf,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbr,0.5,tbr1,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.610952903,0.167923477,0.143155665,0,1,0.983387462,TRUE,word021.word045.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413292,0.158753407,0.058704157
69,124,tbr,1,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbr,-0.5,tbf1,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.830122017,0.38709259,0.362709015,0,1,0.978563513,TRUE,word022.word046.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561354622,0.499355073,0.397880559
70,124,tbr,1,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbr,0.5,tbr1,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.782014006,0.338984579,0.31497231,0,1,0.983530745,TRUE,word023.word047.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561297084,0.41267294,0.292634183
71,124,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.750819455,0.307790028,0.284136828,0,1,0.985892467,TRUE,word024.word048.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561275016,0.358407904,0.232170037
49,125,tbf,0,0,na_tbr_?,na_na_tbr_?,tbr,nan,nan,nan,nan,0.5,tbr1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.721761031,0.278731604,0.242338268,0,1,0.95485307,TRUE,word002.word026.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413468,0.310288047,0.182734074
50,125,tbr,1,1,tbr_tbf_?,na_tbr_tbf_?,tbf,tbr,nan,nan,nan,-0.5,tbf1,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.846297085,0.403267658,0.367876803,0,1,0.948450127,TRUE,word003.word027.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562026263,0.528713345,0.43550145
51,125,tbr,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,nan,nan,0.5,tbr1,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.845385148,0.402355722,0.367876803,0,1,0.965256604,TRUE,word004.word028.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561583074,0.527060801,0.433361416
52,125,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,nan,1.5,tbr2,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.844542286,0.401512859,0.367876803,0,1,0.973387696,TRUE,word005.word029.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561430619,0.525533012,0.431385211
53,125,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.977894732,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413313,0.304615812,0.177190125
54,125,tbr,1,1,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbf,-0.5,tbf1,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.843017055,0.399987628,0.367876803,0,1,0.971296816,TRUE,word007.word031.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561465963,0.52276741,0.427813499
55,125,tbr,1,1,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbr,0.5,tbr1,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.842319933,0.399290506,0.367876803,0,1,0.978035464,TRUE,word008.word032.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561361625,0.521502991,0.426182962
56,125,tbf,1,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbr,1.5,tbr2,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.703238256,0.260208829,0.229455413,0,1,0.98136229,TRUE,word009.word033.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413299,0.281167492,0.154946559
57,125,tbr,1,1,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbr,-0.5,tbf1,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.835802755,0.392773328,0.362647156,0,1,0.975416318,TRUE,word010.word034.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561398882,0.509673571,0.411004206
58,125,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbf,0.5,tbr1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.787388049,0.344358622,0.31482976,0,1,0.980829455,TRUE,word011.word035.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561326504,0.422225241,0.303744843
59,125,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbr,1.5,tbr2,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.755855974,0.312826547,0.283867672,0,1,0.983452531,TRUE,word012.word036.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561297873,0.367009573,0.241437437
60,125,tbr,1,1,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.712103541,0.269074114,0.24066013,0,1,0.984962915,TRUE,word013.word037.context1.,FALSE,1,0.554591734,0.3,0.3,3,0.564670581,0.29494031,0.167878535
61,125,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbf,2.5,tbr3,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.475275161,0.032245734,0.004353476,0,1,0.985945327,TRUE,word014.word038.context1.,FALSE,1,0.433837308,0.3,0.3,3,0.320672266,0.052896236,0.008779394
62,125,tbf,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbr,-0.5,tbf1,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.699873253,0.256843826,0.229451818,0,1,0.980703071,TRUE,word015.word039.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413302,0.27602229,0.150214959
63,125,tbf,0,0.5,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbr,-1.5,tbf2,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.702572907,0.25954348,0.232631742,0,1,0.976210753,TRUE,word016.word040.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413321,0.280146486,0.154003275
64,125,tbf,1,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbr,-2.5,tbf3,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.702112622,0.259083195,0.23263308,0,1,0.972185159,TRUE,word017.word041.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413342,0.279441213,0.153352944
65,125,tbf,1,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbr,-2.5,tbf3,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.701672548,0.258643121,0.232637179,0,1,0.968499029,TRUE,word018.word042.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413364,0.278767717,0.152732874
66,125,tbf,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbf,-2.5,tbf3,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.701249907,0.25822048,0.23264234,0,1,0.965079834,TRUE,word019.word043.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413386,0.278121643,0.152138933
67,125,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbf,-2.5,tbf3,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.700842834,0.257813407,0.232647679,0,1,0.961880626,TRUE,word020.word044.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.28141341,0.27750006,0.151568323
68,125,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbf,-2.5,tbf3,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.700450054,0.257420627,0.232652815,0,1,0.958868475,TRUE,word021.word045.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413434,0.276900945,0.151019097
69,125,tbr,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbf,-2.5,tbf3,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.830114924,0.387085497,0.362701921,0,1,0.956018961,TRUE,word022.word046.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561805306,0.499342188,0.397864241
70,125,tbr,1,1,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.781999337,0.33896991,0.314957642,0,1,0.971914148,TRUE,word023.word047.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.56145525,0.412646934,0.292604115
71,125,tbf,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbf,1.5,tbr2,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.55232987,0.109300443,0.085647243,0,1,0.979288182,TRUE,word024.word048.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413307,0.102661323,0.027726175
49,126,tbr,1,1,na_tbf_?,na_na_tbf_?,tbf,nan,nan,nan,nan,-0.5,tbf1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.847299565,0.404270138,0.367876803,0,1,0.927096806,TRUE,word002.word026.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562838359,0.530529395,0.437856141
50,126,tbf,0,0,tbf_tbr_?,na_tbf_tbr_?,tbr,tbf,nan,nan,nan,0.5,tbr1,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.720758551,0.277729124,0.242338268,0,1,0.954604525,TRUE,word003.word027.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.28141347,0.308678804,0.181154907
51,126,tbf,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,nan,nan,-0.5,tbf1,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.719846614,0.276817187,0.242338268,0,1,0.948239808,TRUE,word004.word028.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413532,0.307218091,0.17972582
52,126,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,nan,-1.5,tbf2,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.719003751,0.275974324,0.242338268,0,1,0.943292305,TRUE,word005.word029.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413586,0.305870732,0.178411294
53,126,tbf,1,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbf,-2.5,tbf3,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.939038151,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413636,0.304615812,0.177190125
54,126,tbr,1,0.5,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbr,-2.5,tbf3,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.843017055,0.399987628,0.367876803,0,1,0.935223193,TRUE,word007.word031.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562496455,0.52276741,0.427813499
55,126,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbf,0.5,tbr1,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.716781398,0.273751971,0.242338268,0,1,0.959122498,TRUE,word008.word032.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413431,0.302330799,0.174974453
56,126,tbf,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.716121111,0.273091684,0.242338268,0,1,0.95303666,TRUE,word009.word033.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413485,0.301282596,0.173961476
57,126,tbr,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbf,-1.5,tbf2,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.841032402,0.398002975,0.367876803,0,1,0.948284247,TRUE,word010.word034.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.562031498,0.519167147,0.42317482
58,126,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbr,tbf,0.5,tbr1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.714896557,0.27186713,0.242338268,0,1,0.966071943,TRUE,word011.word035.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413379,0.299342967,0.172092724
59,126,tbr,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbr,-0.5,tbf1,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.839865105,0.396835678,0.367876803,0,1,0.960149077,TRUE,word012.word036.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.5616995,0.51704886,0.420451447
60,126,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.839320213,0.396290787,0.367876803,0,1,0.972291355,TRUE,word013.word037.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561448818,0.51605988,0.419181478
61,126,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbf,1.5,tbr2,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.838798488,0.395769061,0.367876803,0,1,0.978188127,TRUE,word014.word038.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561359583,0.515112854,0.41796629
62,126,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbf,tbr,2.5,tbr3,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.790737952,0.347708526,0.320316517,0,1,0.981489054,TRUE,word015.word039.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561318909,0.428203267,0.310764495
63,126,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbf,2.5,tbr3,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.564834843,0.121805416,0.094893678,0,1,0.98353172,TRUE,word016.word040.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413291,0.113217898,0.032829275
64,126,tbr,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbr,-0.5,tbf1,word017,nan,context1,65,test,3000,0,150.001,word017.nan.context1.,0.832174317,0.38914489,0.362694775,0,1,0.977936463,TRUE,word017.word041.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561362957,0.503083184,0.402609302
65,126,tbr,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbr,tbr,0.5,tbr1,word018,nan,context1,66,test,3000,0,153.001,word018.nan.context1.,0.783979952,0.340950525,0.314944583,0,1,0.982585253,TRUE,word018.word042.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561306874,0.416161707,0.296676795
66,126,tbf,0,0,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbr,tbr,1.5,tbr2,word019,nan,context1,67,test,3000,0,156.001,word019.nan.context1.,0.554192051,0.111162624,0.085584484,0,1,0.984852616,TRUE,word019.word043.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413287,0.104186343,0.028441372
67,126,tbf,0,0,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbf,tbr,-0.5,tbf1,word020,nan,context1,68,test,3000,0,159.001,word020.nan.context1.,0.700853589,0.257824162,0.232658434,0,1,0.979765838,TRUE,word020.word044.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413305,0.277516473,0.15158338
68,126,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbf,-1.5,tbf2,word021,nan,context1,69,test,3000,0,162.001,word021.nan.context1.,0.700464062,0.257434635,0.232666823,0,1,0.975449286,TRUE,word021.word045.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413325,0.276922301,0.151038663
69,126,tbr,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbr,-2.5,tbf3,word022,nan,context1,70,test,3000,0,165.001,word022.nan.context1.,0.83011891,0.387089483,0.362705907,0,1,0.971600194,TRUE,word022.word046.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561460669,0.499349429,0.397873411
70,126,tbr,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbr,0.5,tbr1,word023,nan,context1,71,test,3000,0,168.001,word023.nan.context1.,0.782004984,0.338975558,0.314963289,0,1,0.980097272,TRUE,word023.word047.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561335246,0.412656946,0.292615691
71,126,tbr,1,1,tbr_tbr_?,tbf_tbr_tbr_?,tbr,tbr,tbf,tbf,tbf,1.5,tbr2,word024,nan,context1,72,test,3000,0,171.001,word024.nan.context1.,0.750806492,0.307777066,0.284123866,0,1,0.984016915,TRUE,word024.word048.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561292263,0.358385856,0.232146443
49,127,tbr,0,0,na_tbr_?,na_na_tbr_?,tbr,nan,nan,nan,nan,0.5,tbr1,word002,nan,context1,50,test,3000,0,105.001,word002.nan.context1.,0.847299565,0.404270138,0.367876803,0,1,0.954382631,TRUE,word002.word026.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561850109,0.530529395,0.437856141
50,127,tbr,1,0,tbr_tbr_?,na_tbr_tbr_?,tbr,tbr,nan,nan,nan,1.5,tbr2,word003,nan,context1,51,test,3000,0,108.001,word003.nan.context1.,0.846297085,0.403267658,0.367876803,0,1,0.967264086,TRUE,word003.word027.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561541678,0.528713345,0.43550145
51,127,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,nan,nan,2.5,tbr3,word004,nan,context1,52,test,3000,0,111.001,word004.nan.context1.,0.845385148,0.402355722,0.367876803,0,1,0.974118054,TRUE,word004.word028.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561418903,0.527060801,0.433361416
52,127,tbr,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,nan,2.5,tbr3,word005,nan,context1,53,test,3000,0,114.001,word005.nan.context1.,0.844542286,0.401512859,0.367876803,0,1,0.978128385,TRUE,word005.word029.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561360381,0.525533012,0.431385211
53,127,tbf,0,0,tbr_tbr_?,tbr_tbr_tbr_?,tbr,tbr,tbr,tbr,tbr,2.5,tbr3,word006,nan,context1,54,test,3000,0,117.001,word006.nan.context1.,0.718217235,0.275187808,0.242338268,0,1,0.980666391,TRUE,word006.word030.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413302,0.304615812,0.177190125
54,127,tbf,1,1,tbr_tbf_?,tbr_tbr_tbf_?,tbf,tbr,tbr,tbr,tbr,-0.5,tbf1,word007,nan,context1,55,test,3000,0,120.001,word007.nan.context1.,0.71747852,0.274449093,0.242338268,0,1,0.974208551,TRUE,word007.word031.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413331,0.30343925,0.176047993
55,127,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbr,tbr,-1.5,tbf2,word008,nan,context1,56,test,3000,0,123.001,word008.nan.context1.,0.716781398,0.273751971,0.242338268,0,1,0.968840958,TRUE,word008.word032.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413361,0.302330799,0.174974453
56,127,tbr,1,1,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbr,-2.5,tbf3,word009,nan,context1,57,test,3000,0,126.001,word009.nan.context1.,0.841659646,0.398630219,0.367876803,0,1,0.964129606,TRUE,word009.word033.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561607393,0.520305182,0.424639742
57,127,tbf,0,0,tbf_tbr_?,tbf_tbf_tbr_?,tbr,tbf,tbf,tbf,tbr,0.5,tbr1,word010,nan,context1,58,test,3000,0,129.001,word010.nan.context1.,0.693166823,0.250137397,0.220011224,0,1,0.975051248,TRUE,word010.word034.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413327,0.265907883,0.141074927
58,127,tbr,1,1,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbf,tbf,-0.5,tbf1,word011,nan,context1,59,test,3000,0,132.001,word011.nan.context1.,0.835209677,0.39218025,0.362651388,0,1,0.969583943,TRUE,word011.word035.context1.,FALSE,1,0.557513762,0.3,0.3,3,0.561496908,0.508596487,0.409629137
59,127,tbf,0,0,tbf_tbr_?,tbr_tbf_tbr_?,tbr,tbf,tbr,tbf,tbf,0.5,tbr1,word012,nan,context1,60,test,3000,0,135.001,word012.nan.context1.,0.615121157,0.17209173,0.143132854,0,1,0.977889643,TRUE,word012.word036.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413313,0.163391448,0.061671815
60,127,tbf,0,0,tbr_tbf_?,tbf_tbr_tbf_?,tbf,tbr,tbf,tbr,tbf,-0.5,tbf1,word013,nan,context1,61,test,3000,0,138.001,word013.nan.context1.,0.704046633,0.261017206,0.232603222,0,1,0.972508616,TRUE,word013.word037.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.28141334,0.282410392,0.156097741
61,127,tbf,0,0,tbf_tbf_?,tbr_tbf_tbf_?,tbf,tbf,tbr,tbf,tbr,-1.5,tbf2,word014,nan,context1,62,test,3000,0,141.001,word014.nan.context1.,0.703525722,0.260496296,0.232604037,0,1,0.968012032,TRUE,word014.word038.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413367,0.281609176,0.155355286
62,127,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbr,tbf,-2.5,tbf3,word015,nan,context1,63,test,3000,0,144.001,word015.nan.context1.,0.703028748,0.259999321,0.232607313,0,1,0.964020155,TRUE,word015.word039.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413394,0.280845799,0.154649122
63,127,tbf,0,0,tbf_tbf_?,tbf_tbf_tbf_?,tbf,tbf,tbf,tbf,tbr,-2.5,tbf3,word016,nan,context1,64,test,3000,0,147.001,word016.nan.context1.,0.702555699,0.259526272,0.232614534,0,1,0.960380396,TRUE,word016.word040.context1.,FALSE,1,0.469636788,0.3,0.3,3,0.281413421,0.280120104,0.153978929
